MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen
	GAS Liander	Churchill-laan	1078EC	1078EC	GAS	KVB	16	100	100	100	G4	1259	0	100	
	Liander N.V. (NW)	Churchilllaan	1078ED	1078ED	ELK	KVB	10	100	100	50	1x35	5311	90	80	1,5
	GAS Liander	Churchill-laan	1078ED	1078ED	GAS	KVB	10	100	100	60	G4	932	0	80	
	Liander N.V. (NW)	Churchilllaan	1078EE	1078EE	ELK	KVB	30	100	93,33	73	1x25	1874	0	0	1
	GAS Liander	Churchill-laan	1078EE	1078EE	GAS	KVB	23	100	95,65	83	G4	1075	0	0	
	Liander N.V. (NW)	Churchilllaan	1078EG	1078EG	ELK	KVB	34	100	97,06	71	1x35	4854	2,94	2,94	1
	GAS Liander	Churchilllaan	1078EG	1078EG	GAS	KVB	32	100	100	91	G4	1245	0	0	
	GAS Liander	Churchill-laan	1078EH	1078EH	GAS	KVB	20	100	100	100	G4	994	0	0	
	Liander N.V. (NW)	Churchill-laan	1078EH	1078EH	ELK	KVB	23	100	100	57	1x35	1520	8,7	4,35	1,1
	Liander N.V. (NW)	Churchilllaan	1078EJ	1078EJ	ELK	KVB	30	100	96,67	50	1x25	2575	20	16,67	1
	GAS Liander	Churchill-laan	1078EJ	1078EJ	GAS	KVB	25	100	100	88	G4	1227	0	16	
	GAS Liander	Churchill-laan	1078EK	1078EK	GAS	KVB	24	100	100	96	G4	1068	0	0	
	Liander N.V. (NW)	Churchill-laan	1078EK	1078EK	ELK	KVB	28	100	100	61	1x25	1970	0	0	1
	GAS Liander	Churchill-laan	1078EL	1078EL	GAS	KVB	22	100	100	91	G4	942	0	0	
Liander N.V.	Liander N.V. (NW)	Churchilllaan	1078EL	1078EL	ELK	KVB	26	100	92,31	65	1x25	1600	0	0	1
	Liander N.V. (NW)	Churchill-laan	1078EM	1078EM	ELK	KVB	20	100	100	65	1x25	1648	10	5	1,1
	GAS Liander	Churchill-laan	1078EM	1078EM	GAS	KVB	18	100	100	94	G4	955	0	5,56	
	Liander N.V. (NW)	Churchill-laan	1078EN	1078EN	ELK	KVB	23	100	100	91	1x25	1522	0	0	1
	GAS Liander	Churchill-laan	1078EN	1078EN	GAS	KVB	20	100	100	90	G4	1296	0	0	
	Liander N.V. (NW)	Churchilllaan	1078EP	1078EP	ELK	KVB	21	100	90,48	86	1x25	2111	9,52	0	1
	GAS Liander	Churchill-laan	1078EP	1078EP	GAS	KVB	17	100	100	100	G4	567	0	0	
	GAS Liander	Churchill-laan	1078ER	1078ER	GAS	KVB	15	100	100	100	G4	172	0	6,67	
	Liander N.V. (NW)	Churchilllaan	1078ER	1078ER	ELK	KVB	19	100	94,74	42	1x25	2620	5,26	5,26	1
	GAS Liander	Churchill-laan	1078ES	1078ES	GAS	KVB	16	100	100	100	G4	131	0	6,25	
	Liander N.V. (NW)	Churchill-laan	1078ES	1078ES	ELK	KVB	16	100	100	50	1x25	3029	6,25	6,25	1
	Liander N.V. (NW)	Churchill-laan	1078ET	1078ET	ELK	KVB	16	100	100	50	1x35	2518	6,25	6,25	1,1
	GAS Liander	Churchill-laan	1078ET	1078ET	GAS	KVB	14	100	100	100	G4	249	0	7,14	
	Liander N.V. (NW)	Churchilllaan	1078EV	1078EV	ELK	KVB	17	100	100	41	3x25	2857	5,88	0	1,1
	GAS Liander	Churchill-laan	1078EV	1078EV	GAS	KVB	14	100	100	100	G4	126	0	0	
	Liander N.V. (NW)	Churchilllaan	1078EW	1078EW	ELK	KVB	24	100	75	63	1x35	2157	33,33	33,33	1
	GAS Liander	Churchill-laan	1078EW	1078EW	GAS	KVB	15	100	100	67	G4	722	0	40	
	Liander N.V. (NW)	Churchilllaan	1078EX	1078EX	ELK	KVB	26	100	84,62	42	1x35	2294	57,69	46,15	1,1
	GAS Liander	Churchilllaan	1078EX	1078EX	GAS	KVB	18	100	100	61	G4	1303	0	11,11	
	Liander N.V. (NW)	Churchill-laan	1078EZ	1078EZ	ELK	KVB	21	100	100	81	1x35	2979	76,19	76,19	1
	GAS Liander	Churchill-laan	1078EZ	1078EZ	GAS	KVB	20	100	100	50	G4	1616	0	80	
Liander N.V.	Liander N.V. (NW)	Churchilllaan	1078GA	1078GA	ELK	KVB	26	100	96,15	65	1x25	3239	3,85	0	1
	GAS Liander	Churchill-laan	1078GA	1078GA	GAS	KVB	22	100	100	100	G4	51	0	0	
	GAS Liander	Churchill-laan	1078GB	1078GB	GAS	KVB	23	100	100	74	G4	1656	0	4,35	
	Liander N.V. (NW)	Churchill-laan	1078GB	1078GB	ELK	KVB	26	100	100	42	1x25	3645	3,85	3,85	1
	Liander N.V. (NW)	Churchilllaan	1078GC	1078GC	ELK	KVB	17	100	94,12	53	1x25	2871	23,53	23,53	1
	GAS Liander	Churchilllaan	1078GC	1078GC	GAS	KVB	14	100	100	79	G4	1607	0	28,57	
	GAS Liander	Scheldestraat	1078GD	1078GD	GAS	KVB	25	100	96	72	G4	1726	0	88	
Liander N.V.	Liander N.V. (NW)	Scheldestraat	1078GD	1078GD	ELK	KVB	34	100	82,35	32	1x25	4442	79,41	73,53	1,5
Liander N.V.	Liander N.V. (NW)	Scheldestraat	1078GE	1078GE	ELK	KVB	21	100	95,24	67	1x35	4387	38,1	28,57	1,1
Liander N.V.	GAS Liander	Scheldestraat	1078GE	1078GE	GAS	KVB	18	100	88,89	83	G4	1130	0	27,78	
	Liander N.V. (NW)	Scheldestraat	1078GG	1078GG	ELK	KVB	32	100	84,38	56	1x25	7625	31,25	12,5	1,2
	GAS Liander	Scheldestraat	1078GG	1078GG	GAS	KVB	25	100	96	88	G4	1393	0	12	
	GAS Liander	Scheldestraat	1078GH	1078GH	GAS	KVB	23	100	100	57	G4	2653	0	4,35	
	Liander N.V. (NW)	Scheldestraat	1078GH	1078GH	ELK	KVB	26	100	96,15	69	1x25	10383	23,08	7,69	1,1
Liander N.V.	Liander N.V. (NW)	Scheldestraat	1078GJ	1078GJ	ELK	KVB	29	100	89,66	45	1x35	14928	31,03	6,9	1,2
Liander N.V.	GAS Liander	Scheldestraat	1078GJ	1078GJ	GAS	KVB	26	100	96,15	69	G4	2704	0	3,85	
	GAS Liander	Scheldestraat	1078GK	1078GK	GAS	KVB	29	100	100	69	G4	1885	0	17,24	
	Liander N.V. (NW)	Scheldestraat	1078GK	1078GK	ELK	KVB	33	100	100	61	1x25	8644	33,33	15,15	1,2
	GAS Liander	Scheldestraat	1078GL	1078GL	GAS	KVB	15	100	100	93	G4	1041	0	6,67	
	Liander N.V. (NW)	Scheldestraat	1078GL	1078GL	ELK	KVB	17	100	100	59	1x25	6931	23,53	5,88	1,2
	Liander N.V. (NW)	Scheldestraat	1078GM	1078GM	ELK	KVB	30	100	93,33	53	1x25	4120	26,67	6,67	1,2
	GAS Liander	Scheldestraat	1078GM	1078GM	GAS	KVB	25	100	100	80	G4	1166	0	8	
Liander N.V.	GAS Liander	Scheldestraat	1078GN	1078GN	GAS	KVB	24	100	91,67	67	G4	1309	0	8,33	
Liander N.V.	Liander N.V. (NW)	Scheldestraat	1078GN	1078GN	ELK	KVB	29	100	89,66	41	1x25	9486	31,03	13,79	1,1
	GAS Liander	Scheldestraat	1078GP	1078GP	GAS	KVB	26	100	100	62	G4	1244	0	30,77	
	Liander N.V. (NW)	Scheldestraat	1078GP	1078GP	ELK	KVB	28	100	92,86	57	1x25	4073	50	28,57	1,2
	GAS Liander	Scheldeplein	1078GR	1078GR	GAS	KVB	18	100	100	67	G4	4086	0	16,67	
Liander N.V.	Liander N.V. (NW)	Scheldeplein	1078GR	1078GR	ELK	KVB	34	100	67,65	38	1x25	8133	35,29	23,53	1,2
	GAS Liander	Europaplein	1078GS	1078GS	GAS	KVB	22	100	100	55	G4	1748	0	9,09	
	Liander N.V. (NW)	Europaplein	1078GS	1078GS	ELK	KVB	31	100	80,65	55	1x25	5985	12,9	6,45	1,1
	GAS Liander	Europaplein	1078GT	1078GT	GAS	KVB	15	100	100	73	G4	1891	0	20	
Liander N.V.	Liander N.V. (NW)	Europaplein	1078GT	1078GT	ELK	KVB	19	100	89,47	79	1x25	5975	21,05	15,79	1
Liander N.V.	Liander N.V. (NW)	Europaplein	1078GV	1078GV	ELK	KVB	16	100	87,5	44	1x35	16466	25	6,25	1,2
Liander N.V.	GAS Liander	Europaplein	1078GV	1078GV	GAS	KVB	13	100	92,31	77	G4	1020	0	7,69	
Liander N.V.	Liander N.V. (NW)	Europaplein	1078GW	1078GW	ELK	KVB	19	100	94,74	53	1x25	7545	26,32	0	1,3
	GAS Liander	Europaplein	1078GW	1078GW	GAS	KVB	18	100	100	78	G4	2071	0	0	
Liander N.V.	Liander N.V. (NW)	Europaplein	1078GX	1078GX	ELK	KVB	21	100	80,95	33	1x35	2928	9,52	4,76	1
	GAS Liander	Europaplein	1078GX	1078GX	GAS	KVB	14	100	100	93	G4	28	0	7,14	
Liander N.V.	Liander N.V. (NW)	Europaplein	1078GZ	1078GZ	ELK	KVB	27	100	70,37	30	1x6	8135	22,22	7,41	1,4
	GAS Liander	Europaplein	1078GZ	1078GZ	GAS	KVB	11	100	100	91	G4	1702	0	0	
	Liander N.V. (NW)	Maasstraat	1078HA	1078HA	ELK	KVB	17	100	100	88	1x25	3221	11,76	0	1,1
	GAS Liander	Maasstraat	1078HA	1078HA	GAS	KVB	16	100	100	94	G4	917	0	0	
	GAS Liander	Maasstraat	1078HB	1078HB	GAS	KVB	16	100	100	94	G4	999	0	0	
	Liander N.V. (NW)	Maasstraat	1078HB	1078HB	ELK	KVB	17	100	94,12	82	1x25	4340	17,65	0	1,2
	Liander N.V. (NW)	Maasstraat	1078HC	1078HC	ELK	KVB	39	100	94,87	36	1x25	4810	33,33	23,08	1,1
	GAS Liander	Maasstraat	1078HC	1078HC	GAS	KVB	32	100	93,75	88	G4	1493	0	34,38	
	GAS Liander	Maasstraat	1078HD	1078HD	GAS	KVB	19	100	100	89	G4	1535	0	0	
	Liander N.V. (NW)	Maasstraat	1078HD	1078HD	ELK	KVB	22	100	100	77	1x25	6197	18,18	9,09	1,2
	GAS Liander	Maasstraat	1078HE	1078HE	GAS	KVB	22	100	100	82	G4	1963	0	4,55	
	Liander N.V. (NW)	Maasstraat	1078HE	1078HE	ELK	KVB	38	100	73,68	39	3x25	7150	34,21	2,63	1,3
	GAS Liander	Maasstraat	1078HG	1078HG	GAS	KVB	25	100	100	96	G4	1865	0	20	
	Liander N.V. (NW)	Maasstraat	1078HG	1078HG	ELK	KVB	32	100	90,63	41	1x25	5039	37,5	21,88	1,1
	Liander N.V. (NW)	Maasstraat	1078HH	1078HH	ELK	KVB	35	100	91,43	31	1x25	5873	37,14	17,14	1,2
	GAS Liander	Maasstraat	1078HH	1078HH	GAS	KVB	29	100	100	86	G4	1280	0	17,24	
	Liander N.V. (NW)	Maasstraat	1078HJ	1078HJ	ELK	KVB	23	100	91,3	57	1x25	5318	26,09	4,35	1,3
	GAS Liander	Maasstraat	1078HJ	1078HJ	GAS	KVB	20	100	90	75	G4	1294	0	0	
	GAS Liander	Maasstraat	1078HK	1078HK	GAS	KVB	29	100	100	79	G4	1530	0	24,14	
	Liander N.V. (NW)	Maasstraat	1078HK	1078HK	ELK	KVB	38	100	92,11	39	1x25	7497	44,74	21,05	1,3
	Liander N.V. (NW)	Maasstraat	1078HL	1078HL	ELK	KVB	40	100	92,5	55	1x25	6190	30	17,5	1,2
	GAS Liander	Maasstraat	1078HL	1078HL	GAS	KVB	33	100	100	88	G4	1423	0	12,12	
	Liander N.V. (NW)	Maasstraat	1078HM	1078HM	ELK	KVB	31	100	93,55	58	1x25	5423	29,03	9,68	1,2
	GAS Liander	Maasstraat	1078HM	1078HM	GAS	KVB	26	100	100	77	G4	1673	0	7,69	
	Liander N.V. (NW)	Maasstraat	1078HN	1078HN	ELK	KVB	29	100	96,55	41	1x35	4515	20,69	6,9	1,1
	GAS Liander	Maasstraat	1078HN	1078HN	GAS	KVB	25	100	96	72	G4	1215	0	4	
	Liander N.V. (NW)	Maasstraat	1078HP	1078HP	ELK	KVB	20	100	100	55	1x25	5115	30	15	1,3
	GAS Liander	Maasstraat	1078HP	1078HP	GAS	KVB	19	100	100	74	G4	1392	0	10,53	
	Liander N.V. (NW)	Deurloostraat	1078HR	1078HR	ELK	KVB	22	90,91	100	77	1x25	2341	18,18	18,18	1,1
	GAS Liander	Deurloostraat	1078HR	1078HR	GAS	KVB	22	100	100	95	G4	1646	0	18,18	
	Liander N.V. (NW)	Deurloostraat	1078HS	1078HS	ELK	KVB	25	100	100	64	1x35	1908	4	4	1
	GAS Liander	Deurloostraat	1078HS	1078HS	GAS	KVB	22	100	100	77	G4	1198	0	0	
Liander N.V.	Liander N.V. (NW)	Deurloostraat	1078HT	1078HT	ELK	KVB	28	100	96,43	82	1x25	2433	14,29	14,29	1
	GAS Liander	Deurloostraat	1078HT	1078HT	GAS	KVB	24	100	100	88	G4	1654	0	12,5	
	Liander N.V. (NW)	Deurloostraat	1078HV	1078HV	ELK	KVB	29	100	100	72	1x25	2077	24,14	24,14	1
	GAS Liander	Deurloostraat	1078HV	1078HV	GAS	KVB	28	100	100	86	G4	1066	0	25	
	Liander N.V. (NW)	Deurloostraat	1078HW	1078HW	ELK	KVB	32	100	100	88	1x25	2468	3,13	3,13	1
	GAS Liander	Deurloostraat	1078HW	1078HW	GAS	KVB	30	100	100	83	G4	1346	0	3,33	
	Liander N.V. (NW)	Deurloostraat	1078HX	1078HX	ELK	KVB	21	100	100	52	1x25	3728	28,57	19,05	1,1
	GAS Liander	Deurloostraat	1078HX	1078HX	GAS	KVB	21	100	90,48	100	G4	328	0	19,05	
	Liander N.V. (NW)	Deurloostraat	1078HZ	1078HZ	ELK	KVB	26	100	100	88	1x35	2063	30,77	30,77	1
	GAS Liander	Deurloostraat	1078HZ	1078HZ	GAS	KVB	24	100	100	92	G4	1527	0	33,33	
	GAS Liander	Deurloostraat	1078JA	1078JA	GAS	KVB	24	100	100	83	G4	1385	0	25	
	Liander N.V. (NW)	Deurloostraat	1078JA	1078JA	ELK	KVB	27	100	100	56	1x35	2227	25,93	25,93	1
	GAS Liander	Deurloostraat	1078JB	1078JB	GAS	KVB	24	100	100	92	G4	1316	0	33,33	
	Liander N.V. (NW)	Deurloostraat	1078JB	1078JB	ELK	KVB	25	100	100	64	1x35	2517	32	32	1
	GAS Liander	Deurloostraat	1078JC	1078JC	GAS	KVB	24	100	100	83	G4	1320	0	12,5	
	Liander N.V. (NW)	Deurloostraat	1078JC	1078JC	ELK	KVB	25	100	100	72	1x35	2402	12	12	1
	Liander N.V. (NW)	Deurloostraat	1078JD	1078JD	ELK	KVB	17	100	94,12	47	1x25	1871	5,88	5,88	1
	GAS Liander	Deurloostraat	1078JD	1078JD	GAS	KVB	13	100	100	100	G4	1078	0	7,69	
	Liander N.V. (NW)	Deurloostraat	1078JE	1078JE	ELK	KVB	28	100	96,43	86	1x25	2280	0	0	1
	GAS Liander	Deurloostraat	1078JE	1078JE	GAS	KVB	25	100	100	96	G4	2416	0	0	
	Liander N.V. (NW)	Deurloostraat	1078JG	1078JG	ELK	KVB	33	100	100	73	1x25	1811	18,18	18,18	1
	GAS Liander	Deurloostraat	1078JG	1078JG	GAS	KVB	28	100	100	96	G4	1148	0	17,86	
	Liander N.V. (NW)	Deurloostraat	1078JH	1078JH	ELK	KVB	24	100	100	63	1x25	2700	25	25	1
	GAS Liander	Deurloostraat	1078JH	1078JH	GAS	KVB	23	100	100	96	G4	1238	0	26,09	
	GAS Liander	Deurloostraat	1078JJ	1078JJ	GAS	KVB	29	100	100	86	G4	1247	0	58,62	
	Liander N.V. (NW)	Deurloostraat	1078JJ	1078JJ	ELK	KVB	38	100	86,84	58	1x35	2656	65,79	63,16	1
	Liander N.V. (NW)	Deurloostraat	1078JK	1078JK	ELK	KVB	16	100	100	56	1x25	3924	25	25	1
	GAS Liander	Deurloostraat	1078JK	1078JK	GAS	KVB	15	100	93,33	80	G4	244	0	26,67	
	GAS Liander	Diezestraat	1078JL	1078JL	GAS	KVB	19	100	100	89	G4	1232	0	5,26	
	Liander N.V. (NW)	Diezestraat	1078JL	1078JL	ELK	KVB	21	100	100	67	1x25	2045	4,76	4,76	1
	GAS Liander	Diezestraat	1078JM	1078JM	GAS	KVB	18	100	100	89	G4	1355	0	5,56	
	Liander N.V. (NW)	Diezestraat	1078JM	1078JM	ELK	KVB	19	100	100	47	1x35	2519	10,53	5,26	1,1
	Liander N.V. (NW)	Diezestraat	1078JN	1078JN	ELK	KVB	23	100	100	96	1x25	1729	4,35	4,35	1
	GAS Liander	Diezestraat	1078JN	1078JN	GAS	KVB	21	100	100	81	G4	1149	0	0	
	GAS Liander	Diezestraat	1078JP	1078JP	GAS	KVB	22	100	100	86	G4	1105	0	27,27	
	Liander N.V. (NW)	Diezestraat	1078JP	1078JP	ELK	KVB	26	100	100	96	1x35	2097	26,92	26,92	1
	Liander N.V. (NW)	Diezestraat	1078JR	1078JR	ELK	KVB	22	100	95,45	68	1x35	2774	18,18	13,64	1
	GAS Liander	Diezestraat	1078JR	1078JR	GAS	KVB	21	100	95,24	86	G4	1300	0	14,29	
	GAS Liander	Diezestraat	1078JS	1078JS	GAS	KVB	19	100	100	84	G4	1285	0	10,53	
	Liander N.V. (NW)	Diezestraat	1078JS	1078JS	ELK	KVB	19	100	100	63	1x25	2635	15,79	10,53	1,1
	Liander N.V. (NW)	Dongestraat	1078JT	1078JT	ELK	KVB	20	100	100	90	1x25	1870	5	0	1,1
	GAS Liander	Dongestraat	1078JT	1078JT	GAS	KVB	19	100	100	84	G4	1160	0	0	
	GAS Liander	Dongestraat	1078JV	1078JV	GAS	KVB	24	100	100	96	G4	1077	0	4,17	
	Liander N.V. (NW)	Dongestraat	1078JV	1078JV	ELK	KVB	26	100	100	100	1x25	1727	7,69	7,69	1
	GAS Liander	Dongestraat	1078JW	1078JX	GAS	KVB	20	100	100	65	G4	690	0	5	
	Liander N.V. (NW)	Dongestraat	1078JW	1078JX	ELK	KVB	25	100	92	72	1x25	2589	8	4	1
	Liander N.V. (NW)	Haringvlietstraat	1078JZ	1078JZ	ELK	KVB	15	93,33	100	60	1x25	4247	20	13,33	1,1
	GAS Liander	Haringvlietstraat	1078JZ	1078JZ	GAS	KVB	14	100	100	71	G4	1324	0	14,29	
	Liander N.V. (NW)	Haringvlietstraat	1078KA	1078KA	ELK	KVB	17	76,47	82,35	82	3x25	5401	23,53	17,65	1,1
	GAS Liander	Haringvlietstraat	1078KA	1078KA	GAS	KVB	14	100	100	50	G4	2822	0	21,43	
	GAS Liander	Haringvlietstraat	1078KB	1078KB	GAS	KVB	12	100	100	50	G6	1550	0	0	
	Liander N.V. (NW)	Haringvlietstraat	1078KB	1078KB	ELK	KVB	12	100	100	58	1x25	2311	0	0	1
Liander N.V.	Liander N.V. (NW)	Haringvlietstraat	1078KC	1078KC	ELK	KVB	13	84,62	84,62	69	3x25	6116	53,85	46,15	1,2
	GAS Liander	Haringvlietstraat	1078KC	1078KD	GAS	KVB	19	100	94,74	58	G6	5340	0	42,11	
	Liander N.V. (NW)	Haringvlietstraat	1078KD	1078KD	ELK	KVB	16	62,5	62,5	75	3x25	5981	37,5	25	1,3
	GAS Liander	Krammerstraat	1078KE	1078KE	GAS	KVB	29	100	100	93	G4	1272	0	13,79	
	Liander N.V. (NW)	Krammerstraat	1078KE	1078KE	ELK	KVB	31	100	100	48	1x35	2418	22,58	16,13	1,1
	GAS Liander	Krammerstraat	1078KG	1078KG	GAS	KVB	25	100	100	84	G4	1232	0	4	
	Liander N.V. (NW)	Krammerstraat	1078KG	1078KG	ELK	KVB	27	100	92,59	74	1x25	2470	7,41	3,7	1
Liander N.V.	GAS Liander	Krammerstraat	1078KH	1078KH	GAS	KVB	33	100	96,97	82	G4	1046	0	12,12	
Liander N.V.	Liander N.V. (NW)	Krammerstraat	1078KH	1078KH	ELK	KVB	37	100	97,3	54	1x25	2753	18,92	13,51	1,1
	GAS Liander	Krammerstraat	1078KJ	1078KJ	GAS	KVB	41	100	97,56	78	G4	1120	0	19,51	
	Liander N.V. (NW)	Krammerstraat	1078KJ	1078KJ	ELK	KVB	46	100	97,83	74	1x25	1668	23,91	21,74	1
	GAS Liander	Wielingenstraat	1078KK	1078KK	GAS	KVB	23	100	100	61	G4	1262	0	4,35	
	Liander N.V. (NW)	Wielingenstraat	1078KK	1078KK	ELK	KVB	27	100	88,89	78	1x25	2627	7,41	3,7	1
	GAS Liander	Wielingenstraat	1078KL	1078KL	GAS	KVB	70	100	98,57	94	G4	1147	0	2,86	
Liander N.V.	Liander N.V. (NW)	Wielingenstraat	1078KL	1078KL	ELK	KVB	79	100	96,2	73	1x25	3360	8,86	7,59	1
	GAS Liander	Grevelingenstraat	1078KM	1078KM	GAS	KVB	34	100	97,06	85	G4	1252	0	26,47	
	Liander N.V. (NW)	Grevelingenstraat	1078KM	1078KM	ELK	KVB	36	100	97,22	53	1x25	2142	25	25	1
	GAS Liander	Grevelingenstraat	1078KN	1078KN	GAS	KVB	21	100	100	86	G4	1161	0	9,52	
	Liander N.V. (NW)	Grevelingenstraat	1078KN	1078KN	ELK	KVB	21	100	100	81	1x25	2571	9,52	9,52	1
	GAS Liander	Grevelingenstraat	1078KP	1078KP	GAS	KVB	18	100	100	67	G4	1353	0	16,67	
	Liander N.V. (NW)	Grevelingenstraat	1078KP	1078KP	ELK	KVB	18	94,44	100	44	1x25	2692	11,11	16,67	1
	GAS Liander	Grevelingenstraat	1078KR	1078KR	GAS	KVB	22	100	100	95	G4	1434	0	9,09	
	Liander N.V. (NW)	Grevelingenstraat	1078KR	1078KR	ELK	KVB	25	100	100	76	1x25	2310	8	8	1
Liander N.V.	Liander N.V. (NW)	Roompotstraat	1078KS	1078KS	ELK	KVB	21	100	90,48	48	1x25	7162	4,76	0	1,1
	GAS Liander	Roompotstraat	1078KS	1078KS	GAS	KVB	19	100	100	89	G4	1128	0	0	
	Liander N.V. (NW)	Roompotstraat	1078KT	1078KT	ELK	KVB	17	100	94,12	65	1x25	2595	76,47	76,47	1
	GAS Liander	Roompotstraat	1078KT	1078KT	GAS	KVB	15	100	100	80	G4	1471	0	73,33	
	GAS Liander	Roompotstraat	1078KV	1078KV	GAS	KVB	33	100	100	85	G4	1359	0	0	
	Liander N.V. (NW)	Roompotstraat	1078KV	1078KV	ELK	KVB	35	100	100	86	1x25	2327	2,86	0	1
	GAS Liander	Geulstraat	1078KW	1078KW	GAS	KVB	21	100	100	81	G4	2509	0	4,76	
	Liander N.V. (NW)	Geulstraat	1078KW	1078KW	ELK	KVB	22	100	100	55	1x35	3860	4,55	4,55	1
	Liander N.V. (NW)	Geulstraat	1078KX	1078KX	ELK	KVB	18	100	100	39	1x35	2522	16,67	16,67	1
	GAS Liander	Geulstraat	1078KX	1078KX	GAS	KVB	17	100	100	94	G4	1387	0	17,65	
	Liander N.V. (NW)	Geulstraat	1078KZ	1078KZ	ELK	KVB	39	100	100	56	1x35	2113	7,69	7,69	1
	GAS Liander	Geulstraat	1078KZ	1078KZ	GAS	KVB	33	100	100	94	G4	1269	0	0	
	GAS Liander	Geulstraat	1078LA	1078LA	GAS	KVB	22	100	100	73	G4	1202	0	0	
	Liander N.V. (NW)	Geulstraat	1078LA	1078LA	ELK	KVB	25	100	96	56	1x25	2295	4	0	1,1
	Liander N.V. (NW)	Geleenstraat	1078LB	1078LB	ELK	KVB	34	100	97,06	50	1x35	2074	11,76	5,88	1,1
	GAS Liander	Geleenstraat	1078LB	1078LB	GAS	KVB	29	100	100	86	G4	1153	0	3,45	
	GAS Liander	Geleenstraat	1078LC	1078LC	GAS	KVB	24	100	100	79	G4	1237	0	0	
	Liander N.V. (NW)	Geleenstraat	1078LC	1078LC	ELK	KVB	26	100	100	77	1x35	2083	7,69	0	1,1
	GAS Liander	Geleenstraat	1078LD	1078LD	GAS	KVB	24	100	100	71	G4	1016	0	8,33	
	Liander N.V. (NW)	Geleenstraat	1078LD	1078LD	ELK	KVB	27	100	96,3	89	1x25	1603	18,52	14,81	1
	Liander N.V. (NW)	Geleenstraat	1078LE	1078LE	ELK	KVB	22	100	100	77	1x35	2419	9,09	0	1,1
	GAS Liander	Geleenstraat	1078LE	1078LE	GAS	KVB	22	100	100	86	G4	1596	0	0	
	GAS Liander	Geleenstraat	1078LG	1078LG	GAS	KVB	23	100	100	70	G4	1642	0	4,35	
	Liander N.V. (NW)	Geleenstraat	1078LG	1078LG	ELK	KVB	26	100	96,15	42	1x35	2206	3,85	3,85	1
	GAS Liander	Roerstraat	1078LH	1078LH	GAS	KVB	27	100	100	85	G4	1410	0	7,41	
	Liander N.V. (NW)	Roerstraat	1078LH	1078LH	ELK	KVB	30	100	96,67	57	1x35	2961	10	6,67	1
	GAS Liander	Roerstraat	1078LJ	1078LJ	GAS	KVB	32	100	100	91	G4	1165	0	12,5	
Liander N.V.	Liander N.V. (NW)	Roerstraat	1078LJ	1078LJ	ELK	KVB	37	100	97,3	59	1x35	1952	27,03	24,32	1,1
	Liander N.V. (NW)	Roerstraat	1078LK	1078LK	ELK	KVB	37	100	100	70	1x35	2828	13,51	2,7	1,1
	GAS Liander	Roerstraat	1078LK	1078LK	GAS	KVB	34	100	100	85	G4	1335	0	2,94	
	GAS Liander	Roerstraat	1078LL	1078LL	GAS	KVB	38	100	100	95	G4	1431	0	0	
Liander N.V.	Liander N.V. (NW)	Roerstraat	1078LL	1078LL	ELK	KVB	45	100	93,33	60	1x35	3778	4,44	0	1
	Liander N.V. (NW)	Roerstraat	1078LM	1078LM	ELK	KVB	38	100	97,37	63	1x25	3050	21,05	21,05	1
	GAS Liander	Roerstraat	1078LM	1078LM	GAS	KVB	35	100	100	97	G4	1380	0	14,29	
	GAS Liander	Roerstraat	1078LN	1078LN	GAS	KVB	25	100	100	76	G4	1442	0	4	
	Liander N.V. (NW)	Roerstraat	1078LN	1078LN	ELK	KVB	28	100	96,43	54	1x25	2599	10,71	3,57	1
Liander N.V.	Liander N.V. (NW)	Roerstraat	1078LP	1078LP	ELK	KVB	27	100	92,59	78	1x35	2173	0	0	1
	GAS Liander	Roerstraat	1078LP	1078LP	GAS	KVB	25	100	100	96	G4	1293	0	0	
	GAS Liander	Roerstraat	1078LR	1078LR	GAS	KVB	24	100	100	83	G4	1367	0	8,33	
	Liander N.V. (NW)	Roerstraat	1078LR	1078LR	ELK	KVB	28	100	96,43	50	1x35	2386	14,29	10,71	1
Liander N.V.	Liander N.V. (NW)	Roerstraat	1078LS	1078LS	ELK	KVB	27	100	96,3	85	1x25	2812	11,11	11,11	1
	GAS Liander	Roerstraat	1078LS	1078LS	GAS	KVB	24	100	100	75	G4	1383	0	8,33	
	GAS Liander	Roerstraat	1078LT	1078LT	GAS	KVB	24	100	100	71	G4	1603	0	0	
	Liander N.V. (NW)	Roerstraat	1078LT	1078LT	ELK	KVB	25	96	96	100	1x35	2619	4	0	1,1
	Liander N.V. (NW)	Jekerstraat	1078LV	1078LV	ELK	KVB	19	100	100	79	1x25	2225	5,26	5,26	1
	GAS Liander	Jekerstraat	1078LV	1078LV	GAS	KVB	18	100	100	89	G4	1368	0	5,56	
	Liander N.V. (NW)	Jekerstraat	1078LW	1078LW	ELK	KVB	32	100	96,88	56	1x25	2210	12,5	12,5	1
	GAS Liander	Jekerstraat	1078LW	1078LW	GAS	KVB	27	100	100	100	G4	1333	0	14,81	
