POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	%Leveringsrichting	SJV	WIJKEN
1032AS	1032AS	ELK	100	1951	NOORD
1032AT	1032AT	GAS	100	1112	NOORD
1032AT	1032AT	ELK	100	2195	NOORD
1032AV	1032AV	GAS	100	1206	NOORD
1032AV	1032AV	ELK	100	2147	NOORD
1032AW	1032AW	GAS	100	1262	NOORD
1032AW	1032AW	ELK	100	2141	NOORD
1032AX	1032AX	ELK	100	2716	NOORD
1032AX	1032AX	GAS	100	1446	NOORD
1032AZ	1032AZ	GAS	100	1376	NOORD
1032AZ	1032AZ	ELK	100	2132	NOORD
1032BA	1032BA	GAS	100	1328	NOORD
1032BA	1032BA	ELK	100	2085	NOORD
1032BB	1032BB	ELK	100	2303	NOORD
1032BB	1032BB	GAS	100	1079	NOORD
1032BC	1032BC	ELK	100	2007	NOORD
1032BC	1032BC	GAS	100	1340	NOORD
1032BD	1032BD	ELK	100	2236	NOORD
1032BD	1032BD	GAS	100	1098	NOORD
1032BE	1032BE	GAS	100	1225	NOORD
1032BE	1032BE	ELK	100	2034	NOORD
1032BG	1032BG	ELK	100	1817	NOORD
1032BG	1032BG	GAS	100	910	NOORD
1032BH	1032BK	GAS	100	1443	NOORD
1032BH	1032BJ	ELK	100	2602	NOORD
1032BK	1032BK	ELK	100	2078	NOORD
1032BL	1032BL	GAS	100	1467	NOORD
1032BL	1032BL	ELK	100	2904	NOORD
1032BM	1032BM	GAS	100	1790	NOORD
1032BM	1032BM	ELK	100	2131	NOORD
1032BN	1032BN	ELK	100	1923	NOORD
1032BN	1032BN	GAS	100	970	NOORD
1032BP	1032BP	GAS	100	1330	NOORD
1032BP	1032BP	ELK	100	1892	NOORD
1032BR	1032BR	ELK	100	3062	NOORD
1032BR	1032BR	GAS	100	1580	NOORD
1032BS	1032BS	ELK	100	3302	NOORD
1032BS	1032BS	GAS	100	1602	NOORD
1032BT	1032BT	ELK	100	5015	NOORD
1032BT	1032BT	GAS	100	1313	NOORD
1032BV	1032BV	GAS	100	1303	NOORD
1032BV	1032BV	ELK	100	2314	NOORD
1032BW	1032BW	GAS	100	967	NOORD
1032BW	1032BW	ELK	100	1761	NOORD
1032BX	1032BX	GAS	100	1218	NOORD
1032BX	1032BX	ELK	100	3821	NOORD
1032CA	1032CA	ELK	100	2141	NOORD
1032CA	1032CA	GAS	100	1063	NOORD
1032CB	1032CB	ELK	100	1644	NOORD
1032CB	1032CB	GAS	100	1038	NOORD
1032CC	1032CC	ELK	100	3487	NOORD
1032CC	1032CC	GAS	100	3404	NOORD
1032CD	1032CD	GAS	100	1005	NOORD
1032CD	1032CD	ELK	100	2115	NOORD
1032CE	1032CE	ELK	100	2177	NOORD
1032CE	1032CE	GAS	100	1023	NOORD
1032CG	1032CG	GAS	100	903	NOORD
1032CG	1032CG	ELK	100	2190	NOORD
1032CH	1032CH	GAS	100	1169	NOORD
1032CH	1032CH	ELK	100	3514	NOORD
1032CJ	1032CJ	ELK	100	1548	NOORD
1032CJ	1032CJ	GAS	100	1318	NOORD
1032CK	1032CK	GAS	100	1379	NOORD
1032CK	1032CK	ELK	100	1714	NOORD
1032CL	1032CL	GAS	100	1011	NOORD
1032CL	1032CL	ELK	100	2424	NOORD
1032CM	1032CM	GAS	100	1335	NOORD
1032CM	1032CM	ELK	100	1974	NOORD
1032CN	1032CN	GAS	100	1112	NOORD
1032CN	1032CN	ELK	100	1772	NOORD
1032CP	1032CP	GAS	100	1295	NOORD
1032CP	1032CP	ELK	100	1930	NOORD
1032CR	1032CR	GAS	100	1148	NOORD
1032CR	1032CR	ELK	100	1677	NOORD
1032CS	1032CS	ELK	100	2018	NOORD
1032CS	1032CS	GAS	100	1329	NOORD
1032CT	1032CT	ELK	100	2218	NOORD
1032CT	1032CT	GAS	100	944	NOORD
1032CV	1032CV	ELK	100	2511	NOORD
1032CV	1032CV	GAS	100	1167	NOORD
1032CW	1032CW	GAS	100	1134	NOORD
1032CW	1032CW	ELK	100	1508	NOORD
1032CX	1032CX	GAS	100	1198	NOORD
1032CX	1032CX	ELK	100	1792	NOORD
1032EA	1032EA	GAS	100	1447	NOORD
1032EA	1032EA	ELK	100	1944	NOORD
1032EB	1032EB	GAS	100	997	NOORD
1032EB	1032EB	ELK	100	1805	NOORD
1032EC	1032EC	ELK	100	1910	NOORD
1032EC	1032EC	GAS	100	856	NOORD
1032ED	1032ED	ELK	100	1940	NOORD
1032ED	1032ED	GAS	100	1028	NOORD
1032EE	1032EE	ELK	100	3152	NOORD
1032EE	1032EE	GAS	100	1232	NOORD
1032EG	1032EG	ELK	100	1992	NOORD
1032EG	1032EG	GAS	100	1151	NOORD
1032EH	1032EH	ELK	100	1930	NOORD
1032EH	1032EH	GAS	100	1007	NOORD
1032EJ	1032EJ	GAS	100	1211	NOORD
1032EJ	1032EJ	ELK	100	2316	NOORD
1032EK	1032EK	GAS	100	1159	NOORD
1032EK	1032EK	ELK	100	1721	NOORD
1032EL	1032EL	GAS	100	1857	NOORD
1032EL	1032EL	ELK	100	2489	NOORD
1032EM	1032EM	GAS	100	1069	NOORD
1032EM	1032EM	ELK	100	3033	NOORD
1032EN	1032EN	ELK	100	2394	NOORD
1032EN	1032EN	GAS	100	1441	NOORD
1032EP	1032EP	ELK	100	2772	NOORD
1032EP	1032EP	GAS	100	1437	NOORD
1032ER	1032ER	GAS	100	1361	NOORD
1032ER	1032ER	ELK	100	2395	NOORD
1032ES	1032ES	GAS	100	1195	NOORD
1032ES	1032ES	ELK	100	2459	NOORD
1032ET	1032ET	GAS	100	1388	NOORD
1032ET	1032ET	ELK	100	4650	NOORD
1032EV	1032EV	GAS	100	1284	NOORD
1032EV	1032EV	ELK	100	2296	NOORD
1032GA	1032GA	ELK	100	2032	NOORD
1032GA	1032GA	GAS	100	1221	NOORD
1032GB	1032GB	ELK	100	2970	NOORD
1032GB	1032GB	GAS	100	2676	NOORD
1032GC	1032GC	ELK	100	2534	NOORD
1032GC	1032GC	GAS	100	1297	NOORD
1032GD	1032GD	GAS	100	1252	NOORD
1032GD	1032GD	ELK	100	2392	NOORD
1032GE	1032GE	ELK	100	2422	NOORD
1032GE	1032GE	GAS	100	1256	NOORD
1032GG	1032GG	ELK	100	2573	NOORD
1032GG	1032GG	GAS	100	911	NOORD
1032GH	1032GH	GAS	100	1623	NOORD
1032GH	1032GH	ELK	100	3675	NOORD
1032GJ	1032GJ	ELK	100	2598	NOORD
1032GJ	1032GJ	GAS	100	1407	NOORD
1032GK	1032GK	GAS	100	1239	NOORD
1032GK	1032GK	ELK	100	3016	NOORD
1032GL	1032GL	ELK	100	3762	NOORD
1032GL	1032GL	GAS	100	1499	NOORD
1032GM	1032GM	GAS	100	1540	NOORD
1032GM	1032GM	ELK	100	2379	NOORD
1032GN	1032GN	GAS	100	1415	NOORD
1032GN	1032GN	ELK	100	3214	NOORD
1032GP	1032GP	ELK	100	2340	NOORD
1032GP	1032GP	GAS	100	1063	NOORD
1032GR	1032GR	ELK	100	2408	NOORD
1032GR	1032GR	GAS	100	1357	NOORD
1032GS	1032GS	GAS	100	1122	NOORD
1032GS	1032GS	ELK	93,33	2037	NOORD
1032GT	1032GT	ELK	100	2896	NOORD
1032GT	1032GT	GAS	100	1171	NOORD
1032GV	1032GV	ELK	100	3354	NOORD
1032GV	1032GV	GAS	100	1263	NOORD
1032GW	1032GW	ELK	100	3400	NOORD
1032GW	1032GW	GAS	100	1132	NOORD
1032GX	1032GX	GAS	100	1274	NOORD
1032GX	1032GX	ELK	100	3698	NOORD
1032GZ	1032GZ	ELK	100	2243	NOORD
1032GZ	1032GZ	GAS	100	1268	NOORD
1032HA	1032HA	ELK	100	2243	NOORD
1032HA	1032HA	GAS	100	1255	NOORD
1032HB	1032HB	GAS	100	1526	NOORD
1032HB	1032HB	ELK	100	3564	NOORD
1032HC	1032HE	GAS	100	1802	NOORD
1032HE	1032HE	ELK	100	2883	NOORD
1032HG	1032HG	ELK	100	2063	NOORD
1032HG	1032HG	GAS	100	1551	NOORD
1032HH	1032HH	ELK	100	2262	NOORD
1032HH	1032HH	GAS	100	1205	NOORD
1032HJ	1032HJ	ELK	100	1699	NOORD
1032HJ	1032HJ	GAS	100	952	NOORD
1032HK	1032HK	ELK	100	2202	NOORD
1032HK	1032HK	GAS	100	1313	NOORD
1032HL	1032HL	GAS	100	908	NOORD
1032HL	1032HL	ELK	100	1360	NOORD
1032HM	1032HM	GAS	100	1655	NOORD
1032HM	1032HM	ELK	100	2907	NOORD
1032HN	1032HN	ELK	100	2152	NOORD
1032HN	1032HN	GAS	100	1241	NOORD
1032HP	1032HP	GAS	100	1294	NOORD
1032HP	1032HP	ELK	100	3790	NOORD
1032HR	1032HR	ELK	100	3730	NOORD
1032HR	1032HR	GAS	100	1472	NOORD
1032HS	1032HS	GAS	100	1240	NOORD
1032HS	1032HS	ELK	100	1935	NOORD
1032HT	1032HT	GAS	100	1402	NOORD
1032HT	1032HT	ELK	100	2016	NOORD
1032HV	1032HV	GAS	100	1283	NOORD
1032HV	1032HV	ELK	100	4012	NOORD
1032HW	1032HW	GAS	100	1690	NOORD
1032HW	1032HW	ELK	100	4602	NOORD
1032JA	1032JA	ELK	100	1686	NOORD
1032JA	1032JA	GAS	100	1113	NOORD
1032JB	1032JB	GAS	100	4004	NOORD
1032JC	1032JC	ELK	100	3432	NOORD
1032JC	1032JC	GAS	100	1178	NOORD
1032JD	1032JD	GAS	100	1167	NOORD
1032JD	1032JD	ELK	100	1990	NOORD
1032JE	1032JE	GAS	100	1161	NOORD
1032JE	1032JE	ELK	100	1416	NOORD
1032JG	1032JG	GAS	100	1323	NOORD
1032JG	1032JG	ELK	100	2143	NOORD
1032JH	1032JH	ELK	100	1898	NOORD
1032JH	1032JH	GAS	100	1115	NOORD
1032JJ	1032JJ	GAS	100	1142	NOORD
1032JJ	1032JJ	ELK	100	2258	NOORD
1032JK	1032JK	GAS	100	1235	NOORD
1032JK	1032JK	ELK	100	1689	NOORD
1032JL	1032JL	GAS	100	1041	NOORD
1032JL	1032JL	ELK	100	1913	NOORD
1032JM	1032JM	ELK	100	1858	NOORD
1032JM	1032JM	GAS	100	1149	NOORD
1032JN	1032JN	ELK	100	2135	NOORD
1032JN	1032JN	GAS	100	1189	NOORD
1032JP	1032JP	ELK	100	2959	NOORD
1032JP	1032JP	GAS	100	1830	NOORD
1032JR	1032JR	GAS	100	2524	NOORD
1032JS	1032JS	ELK	100	3604	NOORD
1032JS	1032JS	GAS	100	1627	NOORD
1032JT	1032JT	GAS	100	1171	NOORD
1032JT	1032JT	ELK	100	2414	NOORD
1032JV	1032JV	ELK	100	1713	NOORD
1032JV	1032JV	GAS	100	1132	NOORD
1032JW	1032JX	GAS	100	3711	NOORD
1032JZ	1032JZ	GAS	100	3854	NOORD
1032KA	1032KA	GAS	100	1886	NOORD
1032KB	1032KC	GAS	100	3640	NOORD
1032KD	1032KD	GAS	100	1883	NOORD
1032KH	1032KH	GAS	100	2111	NOORD
1032KK	1032KK	GAS	100	4894	NOORD
1032KL	1032KN	GAS	100	4820	NOORD
1032KP	1032KX	GAS	100	3697	NOORD
1032KX	1032KX	ELK	100	2216	NOORD
1032LA	1032LA	GAS	100	2374	NOORD
1032LB	1032LD	GAS	100	4385	NOORD
1032LE	1032LE	GAS	100	985	NOORD
1032LG	1032VA	GAS	100	4579	NOORD
1032VB	1032VB	GAS	100	1069	NOORD
1032VB	1032VB	ELK	100	1873	NOORD
1032VC	1032VC	ELK	100	2056	NOORD
1032VC	1032VC	GAS	100	740	NOORD
1032VS	1032VV	GAS	100	1294	NOORD
1032VW	1032VW	ELK	100	2859	NOORD
1032VW	1032VW	GAS	100	1148	NOORD
1032VX	1032VX	GAS	100	1305	NOORD
1032VX	1032VX	ELK	100	2363	NOORD
1032VZ	1032VZ	ELK	100	2504	NOORD
1032VZ	1032VZ	GAS	100	1291	NOORD
1032XB	1032XC	ELK	100	3196	NOORD
1032XB	1032XC	GAS	100	1495	NOORD
1032XD	1032XD	GAS	100	1282	NOORD
1032XD	1032XD	ELK	100	3059	NOORD
1032XE	1032XE	ELK	100	2987	NOORD
1032XE	1032XE	GAS	100	1243	NOORD
1032XG	1032XG	ELK	100	2360	NOORD
1032XG	1032XG	GAS	100	1531	NOORD
1032XH	1032XH	GAS	100	724	NOORD
1032XH	1032XH	ELK	100	1767	NOORD
1032XJ	1032XJ	ELK	100	2736	NOORD
1032XJ	1032XJ	GAS	100	1106	NOORD
1032XK	1032XL	ELK	100	2706	NOORD
1032XK	1032XL	GAS	100	1172	NOORD
1032XM	1032XM	ELK	100	2595	NOORD
1032XM	1032XM	GAS	100	1011	NOORD
1032XN	1032XP	GAS	100	1201	NOORD
1032XN	1032XP	ELK	100	2698	NOORD
1032XR	1032XR	ELK	100	2598	NOORD
1032XR	1032XR	GAS	100	1272	NOORD
1032XS	1032XS	ELK	100	2993	NOORD
1032XS	1032XS	GAS	100	1429	NOORD
1032XT	1032XT	GAS	100	1403	NOORD
1032XT	1032XT	ELK	100	3032	NOORD
1032XV	1032XV	GAS	100	1104	NOORD
1032XV	1032XV	ELK	100	2368	NOORD
1032XW	1032XW	GAS	100	1003	NOORD
1032XW	1032XW	ELK	100	2438	NOORD
1032XX	1032XX	GAS	100	1410	NOORD
1032XX	1032XX	ELK	100	3132	NOORD
1032XZ	1032XZ	GAS	100	1048	NOORD
1032XZ	1032XZ	ELK	100	2373	NOORD
1032ZB	1032ZC	ELK	100	2631	NOORD
1032ZC	1032ZC	GAS	100	1311	NOORD
1032ZD	1032ZD	ELK	100	3316	NOORD
1032ZD	1032ZD	GAS	100	1054	NOORD
1032ZG	1033AB	GAS	100	1718	NOORD
1033AC	1033AD	ELK	100	2484	NOORD
1033AC	1033AD	GAS	100	1428	NOORD
1033AE	1033AE	ELK	100	2830	NOORD
1033AE	1033AE	GAS	100	1133	NOORD
1033AG	1033AG	ELK	100	3144	NOORD
1033AH	1033AH	ELK	100	2458	NOORD
1033AJ	1033AJ	ELK	100	2834	NOORD
1033AK	1033AK	GAS	100	1047	NOORD
1033AK	1033AK	ELK	100	2331	NOORD
1033AL	1033AL	GAS	100	1223	NOORD
1033AL	1033AL	ELK	100	1916	NOORD
1033AM	1033AM	GAS	100	1160	NOORD
1033AM	1033AM	ELK	100	2710	NOORD
1033AN	1033AN	GAS	100	1004	NOORD
1033AN	1033AN	ELK	100	2061	NOORD
1033AP	1033AP	GAS	100	1093	NOORD
1033AP	1033AP	ELK	100	2731	NOORD
1033AR	1033AR	ELK	100	1604	NOORD
1033AR	1033AR	GAS	100	926	NOORD
1033AS	1033AS	ELK	100	1210	NOORD
1033AS	1033AS	GAS	100	714	NOORD
1033AT	1033AT	GAS	100	1907	NOORD
1033AV	1033AX	GAS	100	1739	NOORD
1033AW	1033AX	ELK	100	2607	NOORD
1033AZ	1033AZ	GAS	100	3015	NOORD
1033BA	1033BA	ELK	100	1979	NOORD
1033BA	1033BA	GAS	100	1373	NOORD
1033BB	1033BB	ELK	100	2266	NOORD
1033BB	1033BB	GAS	100	1118	NOORD
1033BC	1033BC	ELK	100	2800	NOORD
1033BC	1033BC	GAS	100	1453	NOORD
1033BD	1033BD	ELK	100	2324	NOORD
1033BD	1033BD	GAS	100	1128	NOORD
1033BE	1033BE	ELK	100	4112	NOORD
1033BE	1033BE	GAS	100	2601	NOORD
1033BG	1033BG	GAS	100	1450	NOORD
1033BG	1033BG	ELK	100	2260	NOORD
1033BH	1033BH	ELK	100	1810	NOORD
1033BH	1033BH	GAS	100	1198	NOORD
1033BJ	1033BJ	ELK	100	2577	NOORD
1033BJ	1033BJ	GAS	100	1316	NOORD
1033BK	1033BK	ELK	90,91	2747	NOORD
1033BK	1033BK	GAS	100	1265	NOORD
1033BL	1033BL	GAS	100	1432	NOORD
1033BL	1033BL	ELK	100	2631	NOORD
1033BM	1033BM	ELK	90,91	1467	NOORD
1033BM	1033BM	GAS	100	1020	NOORD
1033BN	1033BN	ELK	100	1828	NOORD
1033BN	1033BN	GAS	100	1378	NOORD
1033BP	1033BP	ELK	100	2943	NOORD
1033BP	1033BP	GAS	100	1437	NOORD
1033BR	1033BR	ELK	100	2171	NOORD
1033BR	1033BR	GAS	100	1417	NOORD
1033BS	1033BS	ELK	100	2666	NOORD
1033BS	1033BS	GAS	100	1605	NOORD
1033BT	1033BT	ELK	100	2683	NOORD
1033BT	1033BT	GAS	100	1246	NOORD
1033BX	1033BX	GAS	100	1502	NOORD
1033BZ	1033BZ	GAS	100	1922	NOORD
1033CA	1033CA	ELK	100	2127	NOORD
1033CA	1033CA	GAS	100	1059	NOORD
1033CB	1033CB	ELK	100	4159	NOORD
1033CB	1033CB	GAS	100	2229	NOORD
1033CC	1033CC	GAS	100	1525	NOORD
1033CC	1033CC	ELK	100	2258	NOORD
1033CD	1033CE	ELK	100	2141	NOORD
1033CD	1033CE	GAS	100	1087	NOORD
1033CG	1033CG	GAS	100	1219	NOORD
1033CG	1033CG	ELK	100	2559	NOORD
1033CH	1033CH	GAS	100	1862	NOORD
1033CJ	1033CJ	GAS	100	2833	NOORD
1033CJ	1033CJ	ELK	100	2841	NOORD
1033CK	1033CK	ELK	100	1897	NOORD
1033CK	1033CK	GAS	100	1339	NOORD
1033CL	1033CL	ELK	100	2258	NOORD
1033CL	1033CL	GAS	100	1120	NOORD
1033CM	1033CM	ELK	100	1909	NOORD
1033CM	1033CM	GAS	100	1036	NOORD
1033CN	1033CP	ELK	100	2479	NOORD
1033CN	1033CP	GAS	100	1082	NOORD
1033CR	1033CR	GAS	100	1093	NOORD
1033CR	1033CR	ELK	100	2898	NOORD
1033CS	1033CS	ELK	100	1786	NOORD
1033CS	1033CS	GAS	100	1266	NOORD
1033CT	1033CT	ELK	100	3257	NOORD
1033CT	1033CT	GAS	100	1245	NOORD
1033CV	1033CV	ELK	100	2779	NOORD
1033CV	1033CV	GAS	100	1182	NOORD
1033CW	1033CW	GAS	100	925	NOORD
1033CW	1033CW	ELK	100	2051	NOORD
1033CX	1033CX	GAS	100	1181	NOORD
1033CX	1033CX	ELK	100	2638	NOORD
1033CZ	1033CZ	ELK	100	2254	NOORD
1033CZ	1033CZ	GAS	100	1070	NOORD
1033DA	1033DC	GAS	100	2894	NOORD
1033DD	1033DD	GAS	100	860	NOORD
1033DD	1033DD	ELK	100	2449	NOORD
1033DE	1033DE	ELK	100	2196	NOORD
1033DE	1033DE	GAS	100	1108	NOORD
1033DG	1033DG	GAS	100	1061	NOORD
1033DG	1033DG	ELK	100	3092	NOORD
1033DH	1033DH	GAS	100	1121	NOORD
1033DH	1033DH	ELK	100	3618	NOORD
1033DJ	1033DJ	ELK	97,87	3203	NOORD
1033DJ	1033DJ	GAS	100	1142	NOORD
1033DK	1033DK	ELK	100	2535	NOORD
1033DK	1033DK	GAS	100	940	NOORD
1033DL	1033DL	ELK	100	1764	NOORD
1033DL	1033DL	GAS	100	904	NOORD
1033DM	1033DM	ELK	100	3054	NOORD
1033DM	1033DM	GAS	100	916	NOORD
1033DN	1033DN	GAS	100	943	NOORD
1033DN	1033DN	ELK	100	2669	NOORD
1033DP	1033DP	ELK	100	1780	NOORD
1033DP	1033DP	GAS	100	806	NOORD
1033DR	1033DR	GAS	100	805	NOORD
1033DR	1033DR	ELK	100	1979	NOORD
1033DS	1033DS	GAS	100	845	NOORD
1033DS	1033DS	ELK	100	1922	NOORD
1033DT	1033DT	ELK	100	2524	NOORD
1033DT	1033DT	GAS	100	988	NOORD
1033DV	1033DV	GAS	100	1133	NOORD
1033DV	1033DV	ELK	100	3483	NOORD
1033DW	1033DW	ELK	95,83	3079	NOORD
1033DW	1033DW	GAS	100	977	NOORD
1033DX	1033DX	GAS	100	814	NOORD
1033DX	1033DX	ELK	100	2190	NOORD
1033DZ	1033DZ	ELK	100	2436	NOORD
1033DZ	1033DZ	GAS	100	977	NOORD
1033EA	1033EC	ELK	100	2094	NOORD
1033EA	1033EC	GAS	100	1264	NOORD
1033ED	1033ED	ELK	100	3124	NOORD
1033ED	1033ED	GAS	100	1520	NOORD
1033EE	1033EG	GAS	100	1153	NOORD
1033EE	1033EG	ELK	100	2653	NOORD
1033EH	1033EH	GAS	100	1049	NOORD
1033EH	1033EH	ELK	100	1737	NOORD
1033EJ	1033EJ	GAS	100	4587	NOORD
1033EK	1033EK	GAS	100	1556	NOORD
1033EK	1033EK	ELK	100	3878	NOORD
1033EL	1033EM	GAS	100	1154	NOORD
1033EL	1033EL	ELK	100	2671	NOORD
1033EM	1033EM	ELK	100	1829	NOORD
1033EN	1033EN	GAS	100	1248	NOORD
1033EN	1033EN	ELK	100	2309	NOORD
1033EP	1033EP	ELK	100	2265	NOORD
1033EP	1033EP	GAS	100	1402	NOORD
1033ER	1033ER	ELK	100	2407	NOORD
1033ER	1033ER	GAS	100	1415	NOORD
1033ES	1033ES	GAS	100	1258	NOORD
1033ES	1033ES	ELK	100	3360	NOORD
1033ET	1033ET	ELK	100	2650	NOORD
1033ET	1033ET	GAS	100	2330	NOORD
1033EV	1033EV	ELK	100	2405	NOORD
1033EV	1033EV	GAS	100	1380	NOORD
1033EW	1033EW	ELK	100	2536	NOORD
1033EW	1033EW	GAS	100	1213	NOORD
1033EX	1033EX	ELK	100	2854	NOORD
1033EX	1033EX	GAS	100	1425	NOORD
1033EZ	1033EZ	GAS	100	1292	NOORD
1033EZ	1033EZ	ELK	100	2796	NOORD
1033GA	1033GB	ELK	100	2525	NOORD
1033GA	1033GB	GAS	100	1129	NOORD
1033GC	1033GC	ELK	100	2283	NOORD
1033GC	1033GC	GAS	100	1199	NOORD
1033GD	1033GD	GAS	100	1179	NOORD
1033GD	1033GD	ELK	100	2379	NOORD
1033GE	1033GE	ELK	100	2248	NOORD
1033GE	1033GE	GAS	100	925	NOORD
1033GG	1033GG	ELK	100	2333	NOORD
1033GG	1033GG	GAS	100	1016	NOORD
1033GH	1033GH	GAS	100	1224	NOORD
1033GH	1033GH	ELK	100	2225	NOORD
1033GJ	1033GJ	ELK	100	2719	NOORD
1033GJ	1033GJ	GAS	100	1213	NOORD
1033GK	1033GK	GAS	100	1072	NOORD
1033GK	1033GK	ELK	100	2284	NOORD
1033GL	1033GL	GAS	100	1247	NOORD
1033GL	1033GL	ELK	100	2706	NOORD
1033GM	1033GM	GAS	100	1134	NOORD
1033GM	1033GM	ELK	100	3048	NOORD
1033GN	1033GN	ELK	100	2521	NOORD
1033GN	1033GN	GAS	100	1657	NOORD
1033GP	1033GP	ELK	100	2691	NOORD
1033GP	1033GP	GAS	100	1362	NOORD
1033GR	1033GR	ELK	100	2043	NOORD
1033GR	1033GR	GAS	100	1138	NOORD
1033GS	1033GT	GAS	100	2354	NOORD
1033GS	1033GS	ELK	100	4563	NOORD
1033GT	1033GT	ELK	100	2699	NOORD
1033GV	1033GV	ELK	95,24	3085	NOORD
1033GV	1033GV	GAS	100	1431	NOORD
1033GW	1033GW	GAS	100	1501	NOORD
1033GW	1033GW	ELK	95,65	2138	NOORD
1033GX	1033GX	ELK	100	3391	NOORD
1033GX	1033GX	GAS	100	1428	NOORD
1033GZ	1033GZ	ELK	100	3013	NOORD
1033GZ	1033GZ	GAS	100	1260	NOORD
1033HA	1033HA	ELK	100	3293	NOORD
1033HA	1033HA	GAS	100	1481	NOORD
1033HB	1033HB	GAS	100	1131	NOORD
1033HB	1033HB	ELK	100	2212	NOORD
1033HC	1033HC	GAS	100	1047	NOORD
1033HC	1033HC	ELK	100	2971	NOORD
1033HD	1033HD	ELK	100	3958	NOORD
1033HD	1033HD	GAS	100	1427	NOORD
1033HE	1033HG	ELK	100	2759	NOORD
1033HE	1033HG	GAS	100	1116	NOORD
1033HH	1033HH	ELK	100	2939	NOORD
1033HH	1033HH	GAS	100	1538	NOORD
1033HJ	1033HJ	ELK	100	2831	NOORD
1033HJ	1033HJ	GAS	100	1365	NOORD
1033HK	1033HK	GAS	100	1559	NOORD
1033HK	1033HK	ELK	94,74	2387	NOORD
1033HL	1033HM	ELK	95,65	4412	NOORD
1033HL	1033HM	GAS	100	1211	NOORD
1033HN	1033HN	ELK	87,5	2939	NOORD
1033HN	1033HN	GAS	100	1326	NOORD
1033HP	1033HP	GAS	100	1360	NOORD
1033HP	1033HP	ELK	100	2305	NOORD
1033HR	1033HR	ELK	95,83	2584	NOORD
1033HR	1033HR	GAS	100	1341	NOORD
1033HS	1033HS	GAS	100	1291	NOORD
1033HS	1033HS	ELK	100	2391	NOORD
1033HT	1033HT	GAS	100	1260	NOORD
1033HT	1033HT	ELK	100	2623	NOORD
1033HV	1033HV	ELK	95,24	2429	NOORD
1033HV	1033HV	GAS	100	1327	NOORD
1033HW	1033HW	ELK	100	2895	NOORD
1033HW	1033HW	GAS	100	1330	NOORD
1033HX	1033HX	ELK	100	2985	NOORD
1033HX	1033HX	GAS	100	1397	NOORD
1033HZ	1033HZ	GAS	100	1471	NOORD
1033HZ	1033HZ	ELK	100	3102	NOORD
1033JA	1033JA	GAS	100	1352	NOORD
1033JA	1033JA	ELK	100	2667	NOORD
1033JB	1033JB	GAS	100	1188	NOORD
1033JB	1033JB	ELK	100	2189	NOORD
1033JC	1033JC	ELK	100	2836	NOORD
1033JC	1033JC	GAS	100	1376	NOORD
1033JD	1033JD	ELK	100	2616	NOORD
1033JD	1033JD	GAS	100	1523	NOORD
1033JE	1033JG	GAS	100	1329	NOORD
1033JE	1033JG	ELK	100	2239	NOORD
1033JH	1033JH	ELK	100	3698	NOORD
1033JH	1033JH	GAS	100	1667	NOORD
1033JJ	1033JJ	GAS	100	1309	NOORD
1033JJ	1033JJ	ELK	100	2484	NOORD
1033JK	1033JK	GAS	100	1383	NOORD
1033JL	1033JL	GAS	100	1537	NOORD
1033JL	1033JL	ELK	100	2286	NOORD
1033JM	1033JN	ELK	100	2490	NOORD
1033JM	1033JN	GAS	100	1295	NOORD
1033JP	1033JS	GAS	100	2582	NOORD
1033JT	1033JT	GAS	100	885	NOORD
1033JT	1033JT	ELK	100	1904	NOORD
1033JV	1033JV	GAS	100	965	NOORD
1033JV	1033JV	ELK	100	2412	NOORD
1033JW	1033JX	GAS	100	838	NOORD
1033JW	1033JX	ELK	100	2536	NOORD
1033KA	1033KA	ELK	100	2048	NOORD
1033KA	1033KA	GAS	100	759	NOORD
1033KB	1033KB	ELK	100	2818	NOORD
1033KB	1033KB	GAS	100	941	NOORD
1033KC	1033KC	ELK	100	2272	NOORD
1033KC	1033KC	GAS	100	697	NOORD
1033KD	1033KD	ELK	100	2701	NOORD
1033KD	1033KD	GAS	100	1142	NOORD
1033KE	1033KE	GAS	100	799	NOORD
1033KE	1033KE	ELK	100	1386	NOORD
1033KG	1033KG	GAS	100	956	NOORD
1033KG	1033KG	ELK	100	2227	NOORD
1033KH	1033KH	ELK	100	1640	NOORD
1033KH	1033KH	GAS	100	674	NOORD
1033KJ	1033KJ	ELK	100	1786	NOORD
1033KJ	1033KJ	GAS	100	1107	NOORD
1033KK	1033KK	ELK	100	2045	NOORD
1033KK	1033KK	GAS	100	950	NOORD
1033KL	1033KL	GAS	100	935	NOORD
1033KL	1033KL	ELK	100	2323	NOORD
1033KM	1033KM	GAS	100	902	NOORD
1033KM	1033KM	ELK	100	4319	NOORD
1033KN	1033KN	ELK	100	1503	NOORD
1033KN	1033KN	GAS	100	806	NOORD
1033KP	1033KP	GAS	100	973	NOORD
1033KP	1033KP	ELK	100	3419	NOORD
1033KR	1033KR	GAS	100	1372	NOORD
1033KR	1033KR	ELK	100	3311	NOORD
1033KS	1033KS	ELK	100	2635	NOORD
1033KS	1033KS	GAS	100	1397	NOORD
1033KT	1033KT	ELK	100	2063	NOORD
1033KT	1033KT	GAS	100	1157	NOORD
1033KV	1033KV	ELK	100	3436	NOORD
