MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen	WIJK
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	16	100	100	50	G4	1920	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	14	100	100	50	3x25	6699	21,43	0	1,3	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	14	100	100	57	G4	2215	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	18	100	100	56	3x25	13947	55,56	16,67	1,6	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	16	100	93,75	56	G4	1821	0	18,75	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	17	100	100	59	3x25	5517	17,65	5,88	1,3	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	17	100	94,12	59	G4	2476	0	5,88	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	26	100	88,46	58	3x25	4887	15,38	3,85	1,3	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	22	100	95,45	50	G4	2495	0	4,55	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	16	100	100	63	3x25	9582	25	0	1,3	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	16	100	100	50	G6	2184	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	19	100	89,47	47	3x25	13131	42,11	0	1,4	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	18	100	88,89	83	G4	2178	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	18	100	94,44	50	3x25	6139	16,67	0	1,2	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	15	100	100	53	G4	2091	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	14	100	100	50	1x25	8866	14,29	0	1,1	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	14	100	100	64	G6	3332	0	14,29	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	24	100	83,33	46	3x25	5333	8,33	0	1,3	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	19	100	84,21	84	G4	3857	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	20	100	95	45	1x25	7685	30	0	1,3	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	18	100	94,44	61	G4	2805	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	14	100	100	50	3x25	18934	42,86	0	1,4	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	14	100	92,86	57	G4	1647	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	10	100	100	80	3x25	9290	20	0	1,2	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	10	100	100	50	G4	2612	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	11	100	100	64	3x25	5581	27,27	0	1,3	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	11	100	100	82	G6	2040	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	12	100	100	50	3x25	13223	41,67	16,67	1,4	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	10	100	90	60	G6	7706	0	20	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	32	100	87,5	72	3x25	5355	12,5	6,25	1,3	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	28	100	100	75	G4	2248	0	7,14	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	15	100	100	73	3x25	6309	13,33	0	1,1	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	14	100	100	50	G4	2785	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	10	100	100	70	3x25	10395	30	0	1,3	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	10	100	100	70	G4	2840	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	13	100	92,31	62	3x25	5044	23,08	0	1,3	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	13	100	92,31	62	G4	2111	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	19	100	100	47	3x25	6289	15,79	0	1,2	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	16	100	100	75	G4	3836	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	16	100	100	50	3x25	5196	18,75	0	1,3	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	14	100	100	64	G4	2090	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	22	100	100	50	3x25	5560	22,73	0	1,3	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	20	100	100	85	G4	1909	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	20	100	80	60	3x25	7271	15	0	1,3	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	18	100	83,33	61	G4	2580	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Willemsparkweg	1071	1071	ELK	KVB	13	100	100	46	3x25	2795	38,46	38,46	1	ZUID
Liander N.V.	GAS Liander	Willemsparkweg	1071	1071	GAS	KVB	12	100	100	50	G4	1940	0	66,67	1	ZUID
Liander N.V.	Liander N.V. (NW)	Koninginneweg	1071	1071	ELK	KVB	32	100	87,5	44	3x25	3146	15,63	0	1,3	ZUID
Liander N.V.	GAS Liander	Koninginneweg	1071	1071	GAS	KVB	26	100	100	69	G4	1887	0	7,69	1	ZUID
Liander N.V.	Liander N.V. (NW)	Emmastraat	1071	1071	ELK	KVB	17	100	100	47	1x25	5889	11,76	0	1,2	ZUID
Liander N.V.	GAS Liander	Emmastraat	1071	1071	GAS	KVB	15	100	100	80	G4	2740	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Cornelis Schuytstraat	1071	1071	ELK	KVB	20	100	100	45	1x25	9838	25	5	1,2	ZUID
Liander N.V.	GAS Liander	Cornelis Schuytstraat	1071	1071	GAS	KVB	19	100	100	95	G4	1119	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Cornelis Schuytstraat	1071	1071	ELK	KVB	29	100	96,55	52	3x25	7357	31,03	0	1,3	ZUID
Liander N.V.	GAS Liander	Cornelis Schuytstraat	1071	1071	GAS	KVB	25	100	84	84	G4	1383	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Cornelis Schuytstraat	1071	1071	ELK	KVB	18	100	94,44	44	1x25	10714	22,22	0	1,3	ZUID
Liander N.V.	GAS Liander	Cornelis Schuytstraat	1071	1071	GAS	KVB	16	100	100	100	G4	1183	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Cornelis Schuytstraat	1071	1071	ELK	KVB	20	100	75	50	3x25	5667	20	0	1,1	ZUID
Liander N.V.	GAS Liander	Cornelis Schuytstraat	1071	1071	GAS	KVB	15	100	93,33	73	G4	3230	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Cornelis Schuytstraat	1071	1071	ELK	KVB	19	100	94,74	42	3x25	4702	15,79	0	1,2	ZUID
Liander N.V.	GAS Liander	Cornelis Schuytstraat	1071	1071	GAS	KVB	19	100	94,74	79	G4	1421	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Cornelis Schuytstraat	1071	1071	ELK	KVB	24	100	91,67	46	1x25	8417	29,17	0	1,4	ZUID
Liander N.V.	GAS Liander	Cornelis Schuytstraat	1071	1071	GAS	KVB	24	100	83,33	96	G4	1614	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Cornelis Schuytstraat	1071	1071	ELK	KVB	18	100	77,78	44	1x25	7527	33,33	0	1,4	ZUID
Liander N.V.	GAS Liander	Cornelis Schuytstraat	1071	1071	GAS	KVB	14	100	85,71	86	G4	1619	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Cornelis Schuytstraat	1071	1071	ELK	KVB	26	100	80,77	42	3x25	8823	38,46	0	1,5	ZUID
Liander N.V.	GAS Liander	Cornelis Schuytstraat	1071	1071	GAS	KVB	19	100	100	58	G4	3221	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	J.J. Viottastraat	1071	1071	ELK	KVB	14	92,86	92,86	79	3x25	4498	42,86	21,43	1,1	ZUID
Liander N.V.	GAS Liander	J.J. Viottastraat	1071	1071	GAS	KVB	13	100	92,31	54	G4	2936	0	15,38	1	ZUID
Liander N.V.	Liander N.V. (NW)	J.J. Viottastraat	1071	1071	ELK	KVB	10	100	100	90	3x25	5916	0	0	1	ZUID
Liander N.V.	GAS Liander	J.J. Viottastraat	1071	1071	GAS	KVB	10	100	100	70	G6	2963	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	J.J. Viottastraat	1071	1071	ELK	KVB	14	100	71,43	71	3x25	17763	50	7,14	1,4	ZUID
Liander N.V.	GAS Liander	J.J. Viottastraat	1071	1071	GAS	KVB	10	100	100	40	G16	6749	0	10	1	ZUID
Liander N.V.	Liander N.V. (NW)	J.J. Viottastraat	1071	1071	ELK	KVB	39	100	97,44	64	3x25	9000	25,64	15,38	1,2	ZUID
Liander N.V.	GAS Liander	J.J. Viottastraat	1071	1071	GAS	KVB	35	100	100	51	G4	4443	0	11,43	1	ZUID
Liander N.V.	Liander N.V. (NW)	Banstraat	1071	1071	ELK	KVB	20	100	85	50	1x25	5692	10	0	1,1	ZUID
Liander N.V.	GAS Liander	Banstraat	1071	1071	GAS	KVB	14	100	100	71	G4	3025	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Banstraat	1071	1071	ELK	KVB	19	100	100	47	1x25	2701	0	0	1,1	ZUID
Liander N.V.	GAS Liander	Banstraat	1071	1071	GAS	KVB	17	100	100	76	G4	1800	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Banstraat	1071	1071	ELK	KVB	19	100	94,74	42	3x25	7369	21,05	0	1,2	ZUID
Liander N.V.	GAS Liander	Banstraat	1071	1071	GAS	KVB	18	100	100	56	G4	2767	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Banstraat	1071	1071	ELK	KVB	14	100	85,71	64	3x25	3050	7,14	0	1,2	ZUID
Liander N.V.	GAS Liander	Banstraat	1071	1071	GAS	KVB	11	100	100	64	G4	2562	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Banstraat	1071	1071	ELK	KVB	20	100	100	65	3x25	3106	15	10	1,1	ZUID
Liander N.V.	GAS Liander	Banstraat	1071	1071	GAS	KVB	18	100	100	56	G4	2253	0	11,11	1	ZUID
Liander N.V.	Liander N.V. (NW)	Jacob Obrechtstraat	1071	1071	ELK	KVB	15	100	73,33	47	3x25	2841	13,33	0	1,6	ZUID
Liander N.V.	GAS Liander	Jacob Obrechtstraat	1071	1071	GAS	KVB	10	100	100	100	G4	2251	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Jacob Obrechtstraat	1071	1071	ELK	KVB	10	100	100	60	3x25	6032	30	0	1,5	ZUID
Liander N.V.	GAS Liander	Jacob Obrechtstraat	1071	1071	GAS	KVB	10	100	100	60	G4	3109	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Jacob Obrechtstraat	1071	1071	ELK	KVB	19	100	73,68	42	3x25	4635	5,26	0	1,1	ZUID
Liander N.V.	GAS Liander	Jacob Obrechtstraat	1071	1071	GAS	KVB	16	100	75	88	G4	1937	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Jacob Obrechtstraat	1071	1071	ELK	KVB	16	100	93,75	69	3x25	8005	12,5	6,25	1,5	ZUID
Liander N.V.	GAS Liander	Jacob Obrechtstraat	1071	1071	GAS	KVB	12	100	100	75	G4	4097	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Jacob Obrechtstraat	1071	1071	ELK	KVB	10	100	100	60	1x25	6962	20	0	1,2	ZUID
Liander N.V.	GAS Liander	Jacob Obrechtstraat	1071	1071	GAS	KVB	38	100	92,11	63	G4	5300	0	2,63	1	ZUID
Liander N.V.	Liander N.V. (NW)	Jacob Obrechtstraat	1071	1071	ELK	KVB	31	100	100	65	3x25	8802	25,81	3,23	1,3	ZUID
Liander N.V.	Liander N.V. (NW)	Jacob Obrechtstraat	1071	1071	ELK	KVB	12	100	91,67	67	1x25	3423	8,33	0	1,2	ZUID
Liander N.V.	GAS Liander	Jacob Obrechtstraat	1071	1071	GAS	KVB	10	100	100	70	G4	2084	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Jacob Obrechtstraat	1071	1071	ELK	KVB	23	100	100	43	3x25	5729	4,35	0	1,1	ZUID
Liander N.V.	GAS Liander	Jacob Obrechtstraat	1071	1071	GAS	KVB	20	100	100	80	G4	2650	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Jacob Obrechtstraat	1071	1071	ELK	KVB	20	100	85	50	3x25	8847	20	0	1,4	ZUID
Liander N.V.	GAS Liander	Jacob Obrechtstraat	1071	1071	GAS	KVB	14	100	100	57	G4	3312	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Jacob Obrechtstraat	1071	1071	ELK	KVB	24	100	83,33	42	3x25	4771	8,33	0	1,2	ZUID
Liander N.V.	GAS Liander	Jacob Obrechtstraat	1071	1071	GAS	KVB	19	100	94,74	68	G4	2457	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Jacob Obrechtstraat	1071	1071	ELK	KVB	11	100	100	73	3x25	7318	0	0	1,2	ZUID
Liander N.V.	GAS Liander	Jacob Obrechtstraat	1071	1071	GAS	KVB	11	100	100	55	G6	3941	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Jacob Obrechtstraat	1071	1071	ELK	KVB	47	100	89,36	38	1x35	4488	10,64	0	1,1	ZUID
Liander N.V.	GAS Liander	Jacob Obrechtstraat	1071	1071	GAS	KVB	41	100	95,12	63	G4	1933	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Alexander Boersstraat	1071	1071	ELK	KVB	14	100	100	50	3x25	5321	0	0	1,1	ZUID
Liander N.V.	GAS Liander	Alexander Boersstraat	1071	1071	GAS	KVB	14	100	100	64	G4	2472	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Alexander Boersstraat	1071	1071	ELK	KVB	24	100	83,33	33	1x25	3911	20,83	4,17	1,2	ZUID
Liander N.V.	GAS Liander	Alexander Boersstraat	1071	1071	GAS	KVB	18	100	88,89	78	G4	2142	0	5,56	1	ZUID
Liander N.V.	Liander N.V. (NW)	Alexander Boersstraat	1071	1071	ELK	KVB	13	100	100	46	1x25	5719	30,77	15,38	1,3	ZUID
Liander N.V.	GAS Liander	Alexander Boersstraat	1071	1071	GAS	KVB	12	100	100	58	G4	2365	0	16,67	1	ZUID
Liander N.V.	Liander N.V. (NW)	Alexander Boersstraat	1071	1071	ELK	KVB	22	100	86,36	41	3x25	4381	9,09	0	1,1	ZUID
Liander N.V.	GAS Liander	Alexander Boersstraat	1071	1071	GAS	KVB	18	100	100	56	G4	2085	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Alexander Boersstraat	1071	1071	ELK	KVB	34	100	91,18	44	1x35	3742	11,76	0	1,2	ZUID
Liander N.V.	GAS Liander	Alexander Boersstraat	1071	1071	GAS	KVB	27	100	100	85	G4	1814	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Wanningstraat	1071	1071	ELK	KVB	15	100	100	80	3x25	11267	26,67	0	1,3	ZUID
Liander N.V.	GAS Liander	Wanningstraat	1071	1071	GAS	KVB	14	100	100	43	G4	7403	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Wanningstraat	1071	1071	ELK	KVB	19	100	94,74	53	3x25	3819	5,26	0	1,1	ZUID
Liander N.V.	GAS Liander	Wanningstraat	1071	1071	GAS	KVB	18	100	94,44	83	G4	1973	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Palestrinastraat	1071	1071	ELK	KVB	18	100	83,33	50	3x25	5637	11,11	5,56	1	ZUID
Liander N.V.	GAS Liander	Palestrinastraat	1071	1071	GAS	KVB	15	100	86,67	53	G4	2690	0	6,67	1	ZUID
Liander N.V.	Liander N.V. (NW)	Palestrinastraat	1071	1071	ELK	KVB	17	100	100	53	3x25	3939	11,76	0	1,2	ZUID
Liander N.V.	GAS Liander	Palestrinastraat	1071	1071	GAS	KVB	17	100	100	76	G4	2367	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Palestrinastraat	1071	1071	ELK	KVB	18	100	100	56	3x25	5974	11,11	0	1,3	ZUID
Liander N.V.	GAS Liander	Palestrinastraat	1071	1071	GAS	KVB	18	100	100	72	G4	2107	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Palestrinastraat	1071	1071	ELK	KVB	16	100	100	50	3x25	4122	6,25	6,25	1,1	ZUID
Liander N.V.	GAS Liander	Palestrinastraat	1071	1071	GAS	KVB	16	100	100	69	G4	1974	0	6,25	1	ZUID
Liander N.V.	Liander N.V. (NW)	Jan Willem Brouwersstr	1071	1071	ELK	KVB	15	100	100	53	3x25	4128	26,67	0	1,3	ZUID
Liander N.V.	GAS Liander	Jan Willem Brouwersstr	1071	1071	GAS	KVB	16	100	100	81	G6	5190	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Jan Willem Brouwersstr	1071	1071	ELK	KVB	17	100	76,47	53	3x25	5993	17,65	0	1,3	ZUID
Liander N.V.	GAS Liander	Jan Willem Brouwersstr	1071	1071	GAS	KVB	12	100	100	50	G4	3876	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Jan Willem Brouwersstr	1071	1071	ELK	KVB	21	100	100	33	3x25	4092	23,81	0	1,2	ZUID
Liander N.V.	GAS Liander	Jan Willem Brouwersstr	1071	1071	GAS	KVB	20	100	100	65	G4	2477	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Concertgebouwplein	1071	1071	ELK	KVB	23	100	65,22	52	3x25	13004	34,78	8,7	1,8	ZUID
Liander N.V.	GAS Liander	Concertgebouwplein	1071	1071	GAS	KVB	51	100	98,04	53	G4	3850	0	3,92	1	ZUID
Liander N.V.	Liander N.V. (NW)	Concertgebouwplein	1071	1071	ELK	KVB	10	100	100	30	3x50	12928	50	10	2	ZUID
Liander N.V.	Liander N.V. (NW)	Concertgebouwplein	1071	1071	ELK	KVB	42	100	92,86	33	1x25	4772	7,14	0	1,1	ZUID
Liander N.V.	Liander N.V. (NW)	Hondecoeterstraat	1071	1071	ELK	KVB	22	100	90,91	50	3x25	5702	13,64	0	1,3	ZUID
Liander N.V.	GAS Liander	Hondecoeterstraat	1071	1071	GAS	KVB	15	100	100	80	G4	2233	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Hondecoeterstraat	1071	1071	ELK	KVB	31	100	100	68	1x25	2462	0	0	1	ZUID
Liander N.V.	GAS Liander	Hondecoeterstraat	1071	1071	GAS	KVB	29	100	100	83	G4	1470	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Wouwermanstraat	1071	1071	ELK	KVB	19	100	94,74	63	3x25	2580	0	0	1	ZUID
Liander N.V.	GAS Liander	Wouwermanstraat	1071	1071	GAS	KVB	16	100	100	69	G4	2387	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Wouwermanstraat	1071	1071	ELK	KVB	15	100	100	80	1x25	3874	13,33	0	1,1	ZUID
Liander N.V.	GAS Liander	Wouwermanstraat	1071	1071	GAS	KVB	15	100	100	67	G6	2284	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Wouwermanstraat	1071	1071	ELK	KVB	18	100	100	56	3x25	3131	5,56	0	1,2	ZUID
Liander N.V.	GAS Liander	Wouwermanstraat	1071	1071	GAS	KVB	17	100	100	59	G4	2270	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Wouwermanstraat	1071	1071	ELK	KVB	19	100	100	47	3x25	3543	5,26	0	1,4	ZUID
Liander N.V.	GAS Liander	Wouwermanstraat	1071	1071	GAS	KVB	18	100	100	56	G4	1945	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Wouwermanstraat	1071	1071	ELK	KVB	14	100	100	57	3x25	5380	7,14	0	1,1	ZUID
Liander N.V.	GAS Liander	Wouwermanstraat	1071	1071	GAS	KVB	14	100	100	50	G6	2187	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Wouwermanstraat	1071	1071	ELK	KVB	20	100	95	55	3x25	3820	0	0	1,1	ZUID
Liander N.V.	GAS Liander	Wouwermanstraat	1071	1071	GAS	KVB	17	100	100	53	G4	2192	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Valeriusstraat	1071	1071	ELK	KVB	25	100	100	64	1x25	3481	4	4	1	ZUID
Liander N.V.	GAS Liander	Valeriusstraat	1071	1071	GAS	KVB	24	100	100	83	G4	1646	0	4,17	1	ZUID
Liander N.V.	Liander N.V. (NW)	Valeriusstraat	1071	1071	ELK	KVB	24	100	100	54	1x25	3446	0	0	1	ZUID
Liander N.V.	GAS Liander	Valeriusstraat	1071	1071	GAS	KVB	22	100	100	86	G4	1755	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Valeriusstraat	1071	1071	ELK	KVB	19	100	100	58	3x25	5252	10,53	0	1,3	ZUID
Liander N.V.	GAS Liander	Valeriusstraat	1071	1071	GAS	KVB	18	100	100	72	G4	3103	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Valeriusstraat	1071	1071	ELK	KVB	12	100	100	50	1x25	4629	16,67	0	1,3	ZUID
Liander N.V.	GAS Liander	Valeriusstraat	1071	1071	GAS	KVB	12	100	100	67	G4	2115	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Valeriusstraat	1071	1071	ELK	KVB	16	100	100	81	1x25	5602	6,25	0	1,1	ZUID
Liander N.V.	GAS Liander	Valeriusstraat	1071	1071	GAS	KVB	15	100	100	67	G4	2293	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Valeriusstraat	1071	1071	ELK	KVB	19	100	100	68	1x25	3884	0	0	1	ZUID
Liander N.V.	GAS Liander	Valeriusstraat	1071	1071	GAS	KVB	19	100	100	84	G4	1980	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Valeriusstraat	1071	1071	ELK	KVB	23	100	95,65	48	1x25	2999	4,35	0	1,2	ZUID
Liander N.V.	GAS Liander	Valeriusstraat	1071	1071	GAS	KVB	22	100	100	77	G4	2018	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Valeriusstraat	1071	1071	ELK	KVB	18	100	100	44	1x25	5645	5,56	0	1,1	ZUID
Liander N.V.	GAS Liander	Valeriusstraat	1071	1071	GAS	KVB	18	100	100	83	G4	1682	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Valeriusstraat	1071	1071	ELK	KVB	16	100	100	75	1x25	3161	0	0	1	ZUID
Liander N.V.	GAS Liander	Valeriusstraat	1071	1071	GAS	KVB	15	100	100	53	G4	2169	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Valeriusstraat	1071	1071	ELK	KVB	24	100	100	46	1x25	5267	16,67	0	1,2	ZUID
Liander N.V.	GAS Liander	Valeriusstraat	1071	1071	GAS	KVB	23	100	100	61	G4	1836	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Johannes Verhulststraat	1071	1071	ELK	KVB	17	100	100	71	1x25	4411	0	0	1	ZUID
Liander N.V.	GAS Liander	Johannes Verhulststraat	1071	1071	GAS	KVB	17	100	100	59	G4	2056	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Johannes Verhulststraat	1071	1071	ELK	KVB	16	100	100	63	1x25	4525	18,75	0	1,3	ZUID
Liander N.V.	GAS Liander	Johannes Verhulststraat	1071	1071	GAS	KVB	15	100	100	67	G4	2376	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Johannes Verhulststraat	1071	1071	ELK	KVB	20	100	100	55	1x25	6778	5	0	1,2	ZUID
Liander N.V.	GAS Liander	Johannes Verhulststraat	1071	1071	GAS	KVB	19	100	100	63	G4	2273	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Johannes Verhulststraat	1071	1071	ELK	KVB	23	95,65	91,3	52	1x25	4013	13,04	0	1,2	ZUID
Liander N.V.	GAS Liander	Johannes Verhulststraat	1071	1071	GAS	KVB	17	100	100	82	G4	2521	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Johannes Verhulststraat	1071	1071	ELK	KVB	20	100	100	45	3x25	4035	0	0	1	ZUID
Liander N.V.	GAS Liander	Johannes Verhulststraat	1071	1071	GAS	KVB	19	100	100	68	G4	1974	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Johannes Verhulststraat	1071	1071	ELK	KVB	21	100	90,48	38	3x25	6051	23,81	19,05	1,1	ZUID
Liander N.V.	GAS Liander	Johannes Verhulststraat	1071	1071	GAS	KVB	17	100	100	76	G4	2379	0	23,53	1	ZUID
Liander N.V.	Liander N.V. (NW)	Johannes Verhulststraat	1071	1071	ELK	KVB	23	100	100	52	1x25	3630	4,35	0	1,2	ZUID
Liander N.V.	GAS Liander	Johannes Verhulststraat	1071	1071	GAS	KVB	21	100	100	71	G4	1722	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Johannes Verhulststraat	1071	1071	ELK	KVB	12	100	83,33	58	3x25	6919	16,67	16,67	1,3	ZUID
Liander N.V.	GAS Liander	Johannes Verhulststraat	1071	1071	GAS	KVB	11	100	90,91	45	G4	2551	0	18,18	1	ZUID
Liander N.V.	Liander N.V. (NW)	Johannes Verhulststraat	1071	1071	ELK	KVB	16	100	100	44	1x25	4047	6,25	0	1,1	ZUID
Liander N.V.	GAS Liander	Johannes Verhulststraat	1071	1071	GAS	KVB	17	100	100	71	G4	2346	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Johannes Verhulststraat	1071	1071	ELK	KVB	21	100	85,71	43	3x25	1943	9,52	0	1,3	ZUID
Liander N.V.	GAS Liander	Johannes Verhulststraat	1071	1071	GAS	KVB	16	100	100	63	G4	2101	0	0	1	ZUID
Liander N.V.	Liander N.V. (NW)	Johannes Verhulststraat	1071	1071	ELK	KVB	16	100	100	31	1x25	3593	0	0	1,1	ZUID
