POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	%Leveringsrichting	SJV	WIJKEN
1012CM	1012CR	GAS	100	4984	CENTRUM
1012CP	1012CR	ELK	100	13125	CENTRUM
1012CS	1012CS	GAS	100	1658	CENTRUM
1012CS	1012CS	ELK	100	17524	CENTRUM
1012CT	1012CT	ELK	100	9133	CENTRUM
1012CT	1012CT	GAS	100	2071	CENTRUM
1012CV	1012CV	ELK	100	6576	CENTRUM
1012CV	1012CV	GAS	100	1399	CENTRUM
1012CW	1012CW	GAS	100	2053	CENTRUM
1012CX	1012CX	ELK	100	6352	CENTRUM
1012CX	1012CX	GAS	100	1732	CENTRUM
1012CZ	1012CZ	ELK	100	3966	CENTRUM
1012CZ	1012CZ	GAS	100	1510	CENTRUM
1012DA	1012DA	ELK	100	11374	CENTRUM
1012DA	1012DA	GAS	100	2247	CENTRUM
1012DB	1012DB	ELK	100	12178	CENTRUM
1012DB	1012DB	GAS	100	3761	CENTRUM
1012DC	1012DC	GAS	100	3194	CENTRUM
1012DC	1012DC	ELK	100	7637	CENTRUM
1012DD	1012DD	GAS	100	4433	CENTRUM
1012DD	1012DD	ELK	100	9509	CENTRUM
1012DE	1012DE	GAS	100	1712	CENTRUM
1012DE	1012DE	ELK	100	6615	CENTRUM
1012DG	1012DG	GAS	100	1664	CENTRUM
1012DG	1012DG	ELK	100	5064	CENTRUM
1012DH	1012DH	ELK	100	1469	CENTRUM
1012DH	1012DH	GAS	100	1266	CENTRUM
1012DJ	1012DJ	ELK	100	4918	CENTRUM
1012DJ	1012DJ	GAS	100	1871	CENTRUM
1012DK	1012DK	GAS	100	1156	CENTRUM
1012DK	1012DK	ELK	100	2837	CENTRUM
1012DL	1012DL	ELK	100	2053	CENTRUM
1012DL	1012DM	GAS	100	2140	CENTRUM
1012DM	1012DM	ELK	100	9071	CENTRUM
1012DN	1012DN	GAS	100	2096	CENTRUM
1012DN	1012DN	ELK	100	6024	CENTRUM
1012DP	1012DP	ELK	100	6416	CENTRUM
1012DP	1012DP	GAS	100	1926	CENTRUM
1012DR	1012DR	ELK	100	9084	CENTRUM
1012DR	1012DR	GAS	100	1463	CENTRUM
1012DS	1012DS	GAS	100	2420	CENTRUM
1012DS	1012DS	ELK	100	7112	CENTRUM
1012DT	1012DT	GAS	100	3351	CENTRUM
1012DT	1012DT	ELK	100	9776	CENTRUM
1012DV	1012DV	ELK	100	4681	CENTRUM
1012DV	1012DV	GAS	100	1689	CENTRUM
1012DW	1012DW	ELK	100	3115	CENTRUM
1012DW	1012DW	GAS	100	3056	CENTRUM
1012DX	1012DX	ELK	100	2928	CENTRUM
1012DX	1012DX	GAS	100	1763	CENTRUM
1012DZ	1012EA	ELK	100	8584	CENTRUM
1012DZ	1012EA	GAS	100	3121	CENTRUM
1012EB	1012EB	GAS	100	2248	CENTRUM
1012EB	1012EB	ELK	100	3940	CENTRUM
1012EC	1012EC	GAS	100	2479	CENTRUM
1012EC	1012EC	ELK	100	11369	CENTRUM
1012ED	1012ED	GAS	100	4636	CENTRUM
1012ED	1012ED	ELK	100	18026	CENTRUM
1012EE	1012EG	ELK	100	2198	CENTRUM
1012EE	1012EH	GAS	100	1879	CENTRUM
1012EH	1012EH	ELK	100	9266	CENTRUM
1012EJ	1012EJ	ELK	100	7064	CENTRUM
1012EJ	1012EJ	GAS	100	3146	CENTRUM
1012EK	1012EK	GAS	100	1739	CENTRUM
1012EK	1012EK	ELK	100	6272	CENTRUM
1012EL	1012EL	GAS	100	4257	CENTRUM
1012EL	1012EL	ELK	100	5648	CENTRUM
1012EM	1012EM	ELK	100	4172	CENTRUM
1012EM	1012EM	GAS	100	1736	CENTRUM
1012EN	1012EN	ELK	100	3440	CENTRUM
1012EN	1012EN	GAS	100	2194	CENTRUM
1012EP	1012EP	ELK	100	4975	CENTRUM
1012EP	1012EP	GAS	100	1913	CENTRUM
1012ER	1012ER	GAS	100	1988	CENTRUM
1012ER	1012ER	ELK	80	2913	CENTRUM
1012ES	1012ES	ELK	100	3919	CENTRUM
1012ES	1012ES	GAS	100	1575	CENTRUM
1012ET	1012ET	ELK	94,74	8353	CENTRUM
1012ET	1012ET	GAS	100	2759	CENTRUM
1012EV	1012EW	GAS	100	1309	CENTRUM
1012EV	1012EV	ELK	100	3469	CENTRUM
1012EW	1012EW	ELK	100	7082	CENTRUM
1012EX	1012EX	GAS	100	2704	CENTRUM
1012EX	1012EX	ELK	100	3679	CENTRUM
1012EZ	1012EZ	GAS	100	6218	CENTRUM
1012EZ	1012EZ	ELK	100	6430	CENTRUM
1012GA	1012GA	ELK	100	5949	CENTRUM
1012GA	1012GA	GAS	100	1472	CENTRUM
1012GB	1012GB	GAS	100	2154	CENTRUM
1012GB	1012GB	ELK	100	13077	CENTRUM
1012GC	1012GD	ELK	100	10579	CENTRUM
1012GC	1012GD	GAS	100	2051	CENTRUM
1012GE	1012GE	ELK	100	9498	CENTRUM
1012GE	1012GE	GAS	100	2854	CENTRUM
1012GG	1012GG	ELK	100	18482	CENTRUM
1012GG	1012GH	GAS	100	1622	CENTRUM
1012GH	1012GH	ELK	100	4535	CENTRUM
1012GJ	1012GJ	ELK	100	8810	CENTRUM
1012GJ	1012GJ	GAS	100	1887	CENTRUM
1012GK	1012GK	ELK	100	7178	CENTRUM
1012GK	1012GK	GAS	100	1252	CENTRUM
1012GL	1012GL	GAS	100	2487	CENTRUM
1012GL	1012GL	ELK	100	6361	CENTRUM
1012GM	1012GM	GAS	100	2601	CENTRUM
1012GM	1012GM	ELK	100	4079	CENTRUM
1012GN	1012GP	ELK	100	8248	CENTRUM
1012GN	1012GP	GAS	100	2126	CENTRUM
1012GR	1012GR	ELK	100	2804	CENTRUM
1012GR	1012GR	GAS	100	1079	CENTRUM
1012GS	1012GS	GAS	100	2635	CENTRUM
1012GS	1012GS	ELK	100	17983	CENTRUM
1012GT	1012GT	GAS	100	2995	CENTRUM
1012GT	1012GT	ELK	100	14862	CENTRUM
1012GV	1012GW	GAS	100	2103	CENTRUM
1012GV	1012GW	ELK	100	4772	CENTRUM
1012GX	1012GX	ELK	100	3207	CENTRUM
1012GX	1012GZ	GAS	100	2064	CENTRUM
1012GZ	1012GZ	ELK	100	4343	CENTRUM
1012HA	1012HA	ELK	100	6531	CENTRUM
1012HA	1012HA	GAS	100	1908	CENTRUM
1012HB	1012HC	ELK	100	8448	CENTRUM
1012HB	1012HC	GAS	100	2398	CENTRUM
1012HD	1012HE	GAS	100	1221	CENTRUM
1012HD	1012HE	ELK	100	2644	CENTRUM
1012HG	1012HG	ELK	100	2870	CENTRUM
1012HG	1012HG	GAS	100	1770	CENTRUM
1012HH	1012HH	GAS	100	1947	CENTRUM
1012HH	1012HH	ELK	100	4221	CENTRUM
1012HJ	1012HJ	ELK	100	1877	CENTRUM
1012HJ	1012HJ	GAS	100	1289	CENTRUM
1012HK	1012HL	GAS	100	1201	CENTRUM
1012HK	1012HL	ELK	100	3574	CENTRUM
1012HM	1012HM	GAS	100	2042	CENTRUM
1012HM	1012HM	ELK	100	9556	CENTRUM
1012HN	1012HR	ELK	100	8844	CENTRUM
1012HP	1012HT	GAS	100	6290	CENTRUM
1012HS	1012HT	ELK	100	21833	CENTRUM
1012HV	1012HW	GAS	100	2886	CENTRUM
1012HV	1012HW	ELK	100	15301	CENTRUM
1012HX	1012HX	GAS	100	2326	CENTRUM
1012HX	1012HX	ELK	100	13191	CENTRUM
1012HZ	1012HZ	GAS	100	7812	CENTRUM
1012HZ	1012HZ	ELK	100	29349	CENTRUM
1012JA	1012JA	GAS	100	4990	CENTRUM
1012JA	1012JA	ELK	100	14004	CENTRUM
1012JB	1012JB	GAS	100	1472	CENTRUM
1012JB	1012JB	ELK	100	11071	CENTRUM
1012JC	1012JC	ELK	100	7394	CENTRUM
1012JC	1012JC	GAS	100	1673	CENTRUM
1012JD	1012JD	GAS	100	5673	CENTRUM
1012JD	1012JD	ELK	100	13691	CENTRUM
1012JE	1012JE	ELK	100	13777	CENTRUM
1012JE	1012JE	GAS	100	4680	CENTRUM
1012JG	1012JG	GAS	100	1769	CENTRUM
1012JG	1012JG	ELK	100	11819	CENTRUM
1012JH	1012JH	ELK	100	11446	CENTRUM
1012JH	1012JH	GAS	100	4078	CENTRUM
1012JJ	1012JL	GAS	100	11001	CENTRUM
1012JJ	1012JL	ELK	100	43145	CENTRUM
1012JM	1012JM	ELK	100	25654	CENTRUM
1012JM	1012JM	GAS	100	5569	CENTRUM
1012JN	1012JN	ELK	100	12704	CENTRUM
1012JN	1012JN	GAS	100	2630	CENTRUM
1012JP	1012JP	GAS	100	5356	CENTRUM
1012JP	1012JP	ELK	100	18321	CENTRUM
1012JS	1012JV	GAS	100	7750	CENTRUM
1012JS	1012JS	ELK	100	13619	CENTRUM
1012JT	1012JV	ELK	97,3	8734	CENTRUM
1012JW	1012KC	ELK	100	9947	CENTRUM
1012JZ	1012KC	GAS	100	3873	CENTRUM
1012KD	1012KD	GAS	100	10961	CENTRUM
1012KD	1012KD	ELK	100	4366	CENTRUM
1012KE	1012KE	GAS	100	3138	CENTRUM
1012KE	1012KE	ELK	100	13578	CENTRUM
1012KG	1012KK	GAS	100	4921	CENTRUM
1012KG	1012KK	ELK	100	9693	CENTRUM
1012KL	1012KL	ELK	100	17434	CENTRUM
1012KL	1012KL	GAS	100	6564	CENTRUM
1012KM	1012KM	GAS	100	2057	CENTRUM
1012KM	1012KM	ELK	100	11903	CENTRUM
1012KN	1012KN	ELK	100	6070	CENTRUM
1012KN	1012KR	GAS	100	6634	CENTRUM
1012KP	1012KP	ELK	100	19527	CENTRUM
1012KR	1012KR	ELK	100	4472	CENTRUM
1012KS	1012KS	ELK	100	17614	CENTRUM
1012KS	1012KS	GAS	100	4616	CENTRUM
1012KT	1012KT	GAS	100	2192	CENTRUM
1012KT	1012KT	ELK	100	12481	CENTRUM
1012KV	1012KV	ELK	100	7529	CENTRUM
1012KV	1012KV	GAS	100	1982	CENTRUM
1012KW	1012KW	ELK	100	9768	CENTRUM
1012KW	1012KW	GAS	100	6154	CENTRUM
1012KX	1012LB	GAS	100	5829	CENTRUM
1012KX	1012KX	ELK	100	17454	CENTRUM
1012KZ	1012KZ	ELK	100	11622	CENTRUM
1012LA	1012LB	ELK	100	7898	CENTRUM
1012LC	1012LC	ELK	100	6897	CENTRUM
1012LC	1012LC	GAS	100	1370	CENTRUM
1012LD	1012LE	ELK	100	13337	CENTRUM
1012LD	1012LG	GAS	100	5150	CENTRUM
1012LG	1012LG	ELK	100	20406	CENTRUM
1012LH	1012LH	ELK	100	33941	CENTRUM
1012LH	1012LJ	GAS	100	4402	CENTRUM
1012LJ	1012LJ	ELK	100	16539	CENTRUM
1012LK	1012LK	ELK	100	18359	CENTRUM
1012LK	1012LK	GAS	100	10769	CENTRUM
1012LL	1012LL	ELK	100	23042	CENTRUM
1012LL	1012LL	GAS	100	9748	CENTRUM
1012LM	1012LM	ELK	100	11252	CENTRUM
1012LM	1012LP	GAS	100	8594	CENTRUM
1012LN	1012LP	ELK	100	17847	CENTRUM
1012LR	1012LR	GAS	100	2573	CENTRUM
1012LR	1012LR	ELK	100	17004	CENTRUM
1012LS	1012LS	GAS	100	867	CENTRUM
1012LS	1012LS	ELK	100	7117	CENTRUM
1012LT	1012LX	GAS	100	2475	CENTRUM
1012LT	1012LV	ELK	100	3711	CENTRUM
1012LW	1012LX	ELK	100	6863	CENTRUM
1012LZ	1012LZ	GAS	100	2484	CENTRUM
1012LZ	1012LZ	ELK	100	11529	CENTRUM
1012MA	1012MA	ELK	100	12574	CENTRUM
1012MA	1012MA	GAS	100	2469	CENTRUM
1012MB	1012MB	GAS	100	4386	CENTRUM
1012MB	1012MB	ELK	100	20309	CENTRUM
1012MC	1012MC	GAS	100	2436	CENTRUM
1012MC	1012MC	ELK	100	13271	CENTRUM
1012MD	1012MD	ELK	100	14275	CENTRUM
1012MD	1012MD	GAS	100	3996	CENTRUM
1012ME	1012ME	GAS	100	2382	CENTRUM
1012ME	1012ME	ELK	100	29521	CENTRUM
1012MG	1012MH	GAS	100	3696	CENTRUM
1012MG	1012MH	ELK	100	24747	CENTRUM
1012MJ	1012MK	ELK	100	14496	CENTRUM
1012MJ	1012MK	GAS	100	2930	CENTRUM
1012ML	1012ML	ELK	100	9255	CENTRUM
1012ML	1012ML	GAS	100	2011	CENTRUM
1012MN	1012MN	ELK	100	14364	CENTRUM
1012MN	1012MN	GAS	100	2401	CENTRUM
1012MP	1012MR	GAS	100	3938	CENTRUM
1012MP	1012MR	ELK	100	17515	CENTRUM
1012MS	1012MS	GAS	100	2489	CENTRUM
1012MS	1012MS	ELK	100	15681	CENTRUM
1012MT	1012MZ	ELK	100	25758	CENTRUM
1012MT	1012MZ	GAS	100	6013	CENTRUM
1012NA	1012NB	ELK	100	3011	CENTRUM
1012NA	1012NB	GAS	100	1066	CENTRUM
1012NC	1012NC	ELK	100	3958	CENTRUM
1012NC	1012NC	GAS	100	1281	CENTRUM
1012ND	1012NE	GAS	100	1276	CENTRUM
1012ND	1012NE	ELK	100	3404	CENTRUM
1012NG	1012NG	GAS	100	774	CENTRUM
1012NG	1012NG	ELK	98,67	3272	CENTRUM
1012NH	1012NH	ELK	100	3202	CENTRUM
1012NH	1012NH	GAS	100	1175	CENTRUM
1012NJ	1012NJ	GAS	100	1146	CENTRUM
1012NJ	1012NJ	ELK	100	3173	CENTRUM
1012NK	1012NK	ELK	100	2188	CENTRUM
1012NK	1012NK	GAS	100	1373	CENTRUM
1012NL	1012NL	GAS	100	995	CENTRUM
1012NL	1012NL	ELK	100	5654	CENTRUM
1012NM	1012NM	GAS	100	2973	CENTRUM
1012NM	1012NM	ELK	100	11993	CENTRUM
1012NN	1012NN	ELK	100	15903	CENTRUM
1012NN	1012NN	GAS	100	1889	CENTRUM
1012NP	1012NX	GAS	100	4249	CENTRUM
1012NP	1012NP	ELK	100	20603	CENTRUM
1012NS	1012NV	ELK	100	5582	CENTRUM
1012NX	1012NX	ELK	100	24310	CENTRUM
1012NZ	1012NZ	ELK	100	33242	CENTRUM
1012NZ	1012NZ	GAS	100	7266	CENTRUM
1012PA	1012PA	ELK	100	50820	CENTRUM
1012PA	1012PA	GAS	100	8548	CENTRUM
1012PB	1012PB	GAS	100	1232	CENTRUM
1012PB	1012PB	ELK	100	4928	CENTRUM
1012PC	1012PD	GAS	100	4089	CENTRUM
1012PC	1012PD	ELK	100	33759	CENTRUM
1012PE	1012PL	ELK	100	12526	CENTRUM
1012PE	1012PL	GAS	100	3834	CENTRUM
1012PM	1012PM	ELK	100	11993	CENTRUM
1012PM	1012PM	GAS	100	2676	CENTRUM
1012PN	1012PN	GAS	100	2537	CENTRUM
1012PN	1012PN	ELK	100	16549	CENTRUM
1012PP	1012PS	GAS	100	1853	CENTRUM
1012PP	1012PS	ELK	100	7503	CENTRUM
1012PT	1012PT	ELK	100	14621	CENTRUM
1012PT	1012PT	GAS	100	4179	CENTRUM
1012PV	1012PV	GAS	100	2565	CENTRUM
1012PV	1012PV	ELK	100	6382	CENTRUM
1012PW	1012PW	ELK	100	1822	CENTRUM
1012PW	1012PZ	GAS	100	3295	CENTRUM
1012PX	1012PZ	ELK	100	3850	CENTRUM
1012RA	1012RA	ELK	100	5314	CENTRUM
1012RA	1012RA	GAS	100	1566	CENTRUM
1012RB	1012RB	GAS	100	5173	CENTRUM
1012RB	1012RB	ELK	100	23789	CENTRUM
1012RC	1012RD	GAS	100	3068	CENTRUM
1012RC	1012RD	ELK	100	7762	CENTRUM
1012RE	1012RE	ELK	100	11587	CENTRUM
1012RE	1012RE	GAS	100	2208	CENTRUM
1012RG	1012RG	GAS	100	1865	CENTRUM
1012RG	1012RG	ELK	100	8636	CENTRUM
1012RH	1012RK	GAS	100	2897	CENTRUM
1012RH	1012RJ	ELK	100	15006	CENTRUM
1012RK	1012RK	ELK	100	9552	CENTRUM
1012RL	1012RM	ELK	100	6757	CENTRUM
1012RL	1012RM	GAS	100	3387	CENTRUM
1012RN	1012RN	GAS	100	1576	CENTRUM
1012RN	1012RN	ELK	100	4173	CENTRUM
1012RP	1012RP	ELK	100	4845	CENTRUM
1012RP	1012RP	GAS	100	1084	CENTRUM
1012RR	1012RR	GAS	100	2415	CENTRUM
1012RR	1012RR	ELK	100	4099	CENTRUM
1012RS	1012RS	ELK	100	4889	CENTRUM
1012RS	1012RS	GAS	100	1520	CENTRUM
1012RT	1012RT	GAS	100	5045	CENTRUM
1012RT	1012RT	ELK	100	9786	CENTRUM
1012RV	1012RV	GAS	100	3300	CENTRUM
1012RV	1012RV	ELK	100	4351	CENTRUM
1012RW	1012RW	GAS	100	2354	CENTRUM
1012RW	1012RW	ELK	100	8191	CENTRUM
1012RX	1012RX	ELK	100	4611	CENTRUM
1012RX	1012RX	GAS	100	1109	CENTRUM
1012RZ	1012RZ	GAS	100	6666	CENTRUM
1012RZ	1012RZ	ELK	100	21390	CENTRUM
1012SB	1012SB	ELK	100	6648	CENTRUM
1012SB	1012SB	GAS	100	2371	CENTRUM
1012SC	1012SC	ELK	100	5448	CENTRUM
1012SC	1012SC	GAS	100	1800	CENTRUM
1012SE	1012SE	ELK	100	5711	CENTRUM
1012SE	1012SE	GAS	100	1826	CENTRUM
1012SG	1012SG	ELK	100	24940	CENTRUM
1012SG	1012SH	GAS	100	5304	CENTRUM
1012SH	1012SH	ELK	100	8127	CENTRUM
1012SJ	1012SJ	GAS	100	4560	CENTRUM
1012SJ	1012SJ	ELK	100	7940	CENTRUM
1012SK	1012SM	GAS	100	1668	CENTRUM
1012SK	1012SK	ELK	100	5824	CENTRUM
1012SL	1012SM	ELK	100	9908	CENTRUM
1012SN	1012SN	GAS	100	1930	CENTRUM
1012SN	1012SN	ELK	100	10806	CENTRUM
1012SP	1012SP	GAS	100	3305	CENTRUM
1012SP	1012SP	ELK	100	14298	CENTRUM
1012SR	1012SR	GAS	100	1616	CENTRUM
1012SR	1012SR	ELK	100	4524	CENTRUM
1012ST	1012ST	GAS	100	1430	CENTRUM
1012ST	1012ST	ELK	100	4256	CENTRUM
1012SV	1012SV	ELK	100	4011	CENTRUM
1012SV	1012SV	GAS	100	2028	CENTRUM
1012SW	1012SW	ELK	100	4962	CENTRUM
1012SW	1012SW	GAS	100	2004	CENTRUM
1012SX	1012SZ	ELK	100	7010	CENTRUM
1012SZ	1012TA	GAS	100	1506	CENTRUM
1012TA	1012TA	ELK	100	3294	CENTRUM
1012TB	1012TB	GAS	100	1366	CENTRUM
1012TB	1012TB	ELK	100	2899	CENTRUM
1012TC	1012TC	GAS	100	1902	CENTRUM
1012TC	1012TC	ELK	100	7000	CENTRUM
1012TD	1012TD	GAS	100	2568	CENTRUM
1012TD	1012TD	ELK	100	4913	CENTRUM
1012TE	1012TE	ELK	100	11525	CENTRUM
1012TE	1012TE	GAS	100	2264	CENTRUM
1012TG	1012TH	ELK	100	16494	CENTRUM
1012TG	1012TH	GAS	100	2259	CENTRUM
1012TJ	1012TK	ELK	100	8342	CENTRUM
1012TJ	1012TK	GAS	100	1880	CENTRUM
1012TL	1012TL	ELK	100	15846	CENTRUM
1012TL	1012TM	GAS	100	7122	CENTRUM
1012TM	1012TM	ELK	100	19343	CENTRUM
1012TN	1012TN	GAS	100	2802	CENTRUM
1012TN	1012TN	ELK	100	12585	CENTRUM
1012TP	1012TP	ELK	100	10288	CENTRUM
1012TP	1012TR	GAS	100	5747	CENTRUM
1012TR	1012TR	ELK	100	14059	CENTRUM
1012TS	1012TS	GAS	100	3180	CENTRUM
1012TS	1012TS	ELK	100	8157	CENTRUM
1012TT	1012TT	ELK	100	2682	CENTRUM
1012TT	1012TT	GAS	100	1466	CENTRUM
1012TV	1012TV	GAS	100	2389	CENTRUM
1012TV	1012TV	ELK	100	9169	CENTRUM
1012TW	1012TW	ELK	100	3198	CENTRUM
1012TW	1012TW	GAS	100	1184	CENTRUM
1012TX	1012TZ	GAS	100	2121	CENTRUM
1012TX	1012TX	ELK	90,91	5140	CENTRUM
1012TZ	1012TZ	ELK	100	5306	CENTRUM
1012VA	1012VC	GAS	100	2818	CENTRUM
1012VA	1012VA	ELK	100	20664	CENTRUM
1012VB	1012VC	ELK	98,53	5025	CENTRUM
1012VD	1012VD	GAS	100	2196	CENTRUM
1012VD	1012VD	ELK	100	4639	CENTRUM
1012VE	1012VE	ELK	100	5711	CENTRUM
1012VE	1012VE	GAS	100	2415	CENTRUM
1012VG	1012VG	GAS	100	1893	CENTRUM
1012VG	1012VG	ELK	96,3	6280	CENTRUM
1012VH	1012VH	GAS	100	2370	CENTRUM
1012VH	1012VH	ELK	100	3574	CENTRUM
1012VJ	1012VJ	ELK	100	4063	CENTRUM
1012VJ	1012VJ	GAS	100	2183	CENTRUM
1012VK	1012VK	ELK	100	5202	CENTRUM
1012VK	1012VK	GAS	100	2006	CENTRUM
1012VL	1012VM	GAS	100	1085	CENTRUM
1012VL	1012VM	ELK	100	3242	CENTRUM
1012VN	1012VN	GAS	100	1719	CENTRUM
1012VN	1012VN	ELK	100	6061	CENTRUM
1012VP	1012VP	GAS	100	2164	CENTRUM
1012VP	1012VP	ELK	100	9776	CENTRUM
1012VR	1012VR	ELK	100	5006	CENTRUM
1012VR	1012VR	GAS	100	1831	CENTRUM
1012VS	1012VS	GAS	100	2126	CENTRUM
1012VS	1012VS	ELK	100	8388	CENTRUM
1012VT	1012VT	ELK	100	3044	CENTRUM
1012VT	1012VT	GAS	100	2488	CENTRUM
1012VV	1012VV	GAS	100	1128	CENTRUM
1012VV	1012VV	ELK	100	3332	CENTRUM
1012VW	1012VW	GAS	100	1474	CENTRUM
1012VW	1012VW	ELK	100	6329	CENTRUM
1012VX	1012VX	GAS	100	2653	CENTRUM
1012VX	1012VX	ELK	100	10428	CENTRUM
1012VZ	1012WG	GAS	100	1848	CENTRUM
1012VZ	1012WE	ELK	100	6899	CENTRUM
1012WG	1012WG	ELK	100	4732	CENTRUM
1012WH	1012WH	GAS	100	2326	CENTRUM
1012WH	1012WH	ELK	100	5870	CENTRUM
1012WJ	1012WJ	GAS	100	2465	CENTRUM
1012WJ	1012WJ	ELK	100	7220	CENTRUM
1012WK	1012WK	GAS	100	1834	CENTRUM
1012WK	1012WK	ELK	100	4539	CENTRUM
1012WL	1012WL	ELK	100	6262	CENTRUM
1012WL	1012WL	GAS	100	1251	CENTRUM
1012WN	1012WN	GAS	100	1387	CENTRUM
1012WN	1012WN	ELK	100	4480	CENTRUM
1012WP	1012WP	GAS	100	1698	CENTRUM
1012WP	1012WP	ELK	100	7782	CENTRUM
1012WR	1012WR	ELK	100	13784	CENTRUM
1012WR	1012WS	GAS	100	1116	CENTRUM
1012WS	1012WS	ELK	100	1212	CENTRUM
1012WT	1012WT	GAS	100	855	CENTRUM
1012WT	1012WT	ELK	100	1136	CENTRUM
1012WV	1012WV	GAS	100	1073	CENTRUM
1012WV	1012WV	ELK	100	1465	CENTRUM
1012WX	1012WX	GAS	100	4553	CENTRUM
1012WX	1012WX	ELK	100	12867	CENTRUM
1012WZ	1012XB	GAS	100	4827	CENTRUM
1012WZ	1012WZ	ELK	100	16783	CENTRUM
1012XA	1012XB	ELK	100	44869	CENTRUM
1012XC	1012XE	ELK	100	39386	CENTRUM
1012XC	1012XE	GAS	100	4286	CENTRUM
1012XG	1012XJ	ELK	100	26407	CENTRUM
1012XG	1012XJ	GAS	100	3374	CENTRUM
1012XK	1012XK	GAS	100	1809	CENTRUM
1012XK	1012XK	ELK	100	5439	CENTRUM
1012XL	1012XL	ELK	100	14294	CENTRUM
1012XL	1012XL	GAS	100	2653	CENTRUM
1012XM	1012XM	GAS	100	2927	CENTRUM
1012XM	1012XM	ELK	100	16078	CENTRUM
1012XN	1012XR	ELK	100	16149	CENTRUM
1012XN	1012XR	GAS	100	2434	CENTRUM
1012XS	1012XW	ELK	100	9081	CENTRUM
1012XS	1012ZD	GAS	100	1331	CENTRUM
1012XZ	1012ZD	ELK	100	2169	CENTRUM
1012ZE	1012ZE	ELK	100	2044	CENTRUM
1012ZE	1012ZE	GAS	100	1168	CENTRUM
1012ZG	1012ZG	GAS	100	1024	CENTRUM
1012ZG	1012ZG	ELK	100	2478	CENTRUM
1012ZH	1012ZJ	ELK	100	1932	CENTRUM
1012ZJ	1012ZL	GAS	100	1950	CENTRUM
1012ZK	1012ZL	ELK	100	4464	CENTRUM
1012ZZ	1013AA	ELK	100	9934	CENTRUM
1013AA	1013AD	GAS	100	965	CENTRUM
1013AB	1013AC	ELK	100	13668	CENTRUM
1013AD	1013AD	ELK	100	3466	CENTRUM
1013AE	1013AG	GAS	100	1175	CENTRUM
1013AE	1013AE	ELK	100	7288	CENTRUM
1013AG	1013AG	ELK	100	2426	CENTRUM
1013AH	1013AM	GAS	100	4956	CENTRUM
1013AH	1013AH	ELK	100	5033	CENTRUM
1013AJ	1013AJ	ELK	100	11297	CENTRUM
1013AK	1013AK	ELK	100	9419	CENTRUM
1013AL	1013AL	ELK	100	3309	CENTRUM
1013AM	1013AM	ELK	100	6147	CENTRUM
1013AN	1013AP	ELK	100	11300	CENTRUM
1013AN	1013AP	GAS	100	10292	CENTRUM
1013AR	1013AV	GAS	100	1949	CENTRUM
1013AR	1013AR	ELK	100	14281	CENTRUM
1013AS	1013AS	ELK	100	3871	CENTRUM
1013AT	1013AV	ELK	100	1623	CENTRUM
1013AW	1013AW	ELK	100	2919	CENTRUM
1013AX	1013AZ	GAS	100	1896	CENTRUM
1013AX	1013AZ	ELK	89,19	6117	CENTRUM
1013BA	1013BB	ELK	100	20711	CENTRUM
1013BA	1013BE	GAS	100	5058	CENTRUM
1013BC	1013BD	ELK	94,59	6515	CENTRUM
1013BE	1013BE	ELK	100	19145	CENTRUM
1013BG	1013BG	ELK	94,12	4345	CENTRUM
1013BG	1013BH	GAS	100	963	CENTRUM
1013BH	1013BH	ELK	100	2984	CENTRUM
1013BJ	1013BJ	ELK	100	21536	CENTRUM
1013BJ	1013BL	GAS	100	6971	CENTRUM
1013BK	1013BL	ELK	100	17794	CENTRUM
1013BM	1013BP	ELK	100	3348	CENTRUM
1013BP	1013BP	GAS	100	799	CENTRUM
1013BR	1013BR	GAS	100	795	CENTRUM
1013BR	1013BR	ELK	100	2495	CENTRUM
1013BS	1013BS	ELK	100	10197	CENTRUM
1013BT	1013BW	GAS	100	1882	CENTRUM
1013BT	1013BV	ELK	100	4986	CENTRUM
1013BW	1013BW	ELK	100	2530	CENTRUM
1013BX	1013BX	GAS	100	1080	CENTRUM
1013BX	1013BX	ELK	100	5039	CENTRUM
1013BZ	1013BZ	ELK	99,44	2579	CENTRUM
1013BZ	1013BZ	GAS	100	909	CENTRUM
1013CA	1013CA	ELK	100	1474	CENTRUM
1013CA	1013CA	GAS	100	756	CENTRUM
1013CB	1013CB	ELK	100	3287	CENTRUM
1013CB	1013CB	GAS	100	974	CENTRUM
1013CC	1013CC	GAS	100	880	CENTRUM
1013CC	1013CC	ELK	100	2290	CENTRUM
1013CD	1013CD	GAS	100	845	CENTRUM
1013CD	1013CD	ELK	100	2255	CENTRUM
1013CE	1013CE	GAS	100	863	CENTRUM
1013CE	1013CE	ELK	100	1639	CENTRUM
1013CG	1013CH	GAS	100	958	CENTRUM
1013CG	1013CG	ELK	100	4104	CENTRUM
1013CH	1013CH	ELK	100	2343	CENTRUM
1013CJ	1013CJ	GAS	100	905	CENTRUM
1013CJ	1013CJ	ELK	100	2356	CENTRUM
1013CK	1013CK	ELK	100	2055	CENTRUM
1013CK	1013CK	GAS	100	871	CENTRUM
1013CL	1013CL	GAS	100	792	CENTRUM
1013CL	1013CL	ELK	100	2028	CENTRUM
1013CM	1013CM	ELK	100	1993	CENTRUM
1013CM	1013CM	GAS	100	881	CENTRUM
