MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen
	Liander N.V. (NW)	Hoptille	1102PG	1102PG	ELK	KVB	26	100.0	96.15	81	1x25	2613	11.54	3.85	1.1
	Liander N.V. (NW)	Hoptille	1102PH	1102PH	ELK	KVB	20	100.0	100.0	80	1x25	1989	20.0	10.0	1.1
	GAS Liander	Hoptille	1102PJ	1102PL	GAS	KVB	15	100.0	100.0	93	G4	2104	0.0	6.67	
	Liander N.V. (NW)	Hoptille	1102PJ	1102PL	ELK	KVB	17	100.0	88.24	82	1x25	4004	11.76	5.88	1.0
	Liander N.V. (NW)	Hoptille	1102PN	1102PN	ELK	KVB	21	100.0	100.0	86	1x25	2341	14.29	9.52	1.1
	GAS Liander	Hoptille	1102PN	1102PN	GAS	KVB	19	100.0	100.0	100	G4	1169	0.0	5.26	
	GAS Liander	Hoptille	1102PP	1102PP	GAS	KVB	14	100.0	100.0	100	G4	1357	0.0	0.0	
	Liander N.V. (NW)	Hoptille	1102PP	1102PP	ELK	KVB	14	100.0	100.0	93	1x25	3332	0.0	0.0	1.0
	Liander N.V. (NW)	Hoptille	1102PR	1102PR	ELK	KVB	14	100.0	100.0	93	1x25	2939	7.14	0.0	1.1
	GAS Liander	Hoptille	1102PR	1102PR	GAS	KVB	14	100.0	100.0	100	G4	1788	0.0	0.0	
	GAS Liander	Hoptille	1102PS	1102PS	GAS	KVB	23	100.0	100.0	100	G4	1608	0.0	4.35	
	Liander N.V. (NW)	Hoptille	1102PS	1102PS	ELK	KVB	23	100.0	100.0	91	1x25	2754	8.7	4.35	1.0
	GAS Liander	Hoptille	1102PT	1102PT	GAS	KVB	19	100.0	100.0	100	G4	1640	0.0	0.0	
	Liander N.V. (NW)	Hoptille	1102PT	1102PT	ELK	KVB	20	100.0	100.0	85	1x25	2632	5.0	0.0	1.1
	GAS Liander	Daalwijkdreef	1102RN	1102RS	GAS	KVB	33	100.0	100.0	91	G4	1512	0.0	72.73	
	Liander N.V. (NW)	Bijlmerdreef	1102RP	1102RP	ELK	KVB	35	100.0	94.29	86	1x35	2835	14.29	14.29	1.0
	Liander N.V. (NW)	Berthold Brechtstraat	1102RS	1102RS	ELK	KVB	33	100.0	100.0	79	1x35	3843	72.73	72.73	1.0
	Liander N.V. (NW)	Berthold Brechtstraat	1102RT	1102RT	ELK	KVB	35	100.0	100.0	69	1x35	1753	94.29	94.29	1.0
	GAS Liander	Berthold Brechtstraat	1102RT	1102RT	GAS	KVB	35	100.0	100.0	100	G4	674	0.0	94.29	
	GAS Liander	Berthold Brechtstraat	1102RV	1102RV	GAS	KVB	30	100.0	100.0	100	G4	2082	0.0	50.0	
	Liander N.V. (NW)	Berthold Brechtstraat	1102RV	1102RV	ELK	KVB	32	100.0	96.88	66	1x25	1967	53.13	46.88	1.1
	GAS Liander	Berthold Brechtstraat	1102RW	1102RW	GAS	KVB	14	100.0	100.0	100	G4	1114	0.0	100.0	
	Liander N.V. (NW)	Berthold Brechtstraat	1102RW	1102RW	ELK	KVB	14	100.0	100.0	100	1x35	1746	100.0	100.0	
	GAS Liander	Brentanostraat	1102RZ	1102RZ	GAS	KVB	94	100.0	100.0	100	G4	1033	0.0	87.23	
	GAS Liander	Heesterveld	1102SB	1102SB	GAS	KVB	88	100.0	100.0	100	G4	1134	0.0	92.05	
	Liander N.V. (NW)	Heesterveld	1102SB	1102SB	ELK	KVB	90	100.0	100.0	91	1x25	2390	90.0	90.0	1.0
	Liander N.V. (NW)	Heesterveld	1102SC	1102SC	ELK	KVB	195	100.0	100.0	85	1x25	2388	20.0	15.9	1.0
	GAS Liander	Heesterveld	1102SC	1102SC	GAS	KVB	192	100.0	100.0	99	G4	911	0.0	15.63	
	Liander N.V. (NW)	Heesterveld	1102SE	1102SE	ELK	KVB	39	100.0	100.0	92	1x25	2639	100.0	100.0	
	GAS Liander	Heesterveld	1102SE	1102SE	GAS	KVB	38	100.0	100.0	100	G4	1096	0.0	100.0	
	Liander N.V. (NW)	Troepiaalsingel	1102SG	1102SG	ELK	KVB	37	100.0	89.19	81	1x35	4366	10.81	8.11	1.0
	Liander N.V. (NW)	Pikoletstraat	1102SH	1102SH	ELK	KVB	22	95.45	100.0	86	1x35	3857	4.55	4.55	1.0
	Liander N.V. (NW)	Suikerdiefjestraat	1102SL	1102SL	ELK	KVB	20	100.0	100.0	100	1x35	3540	0.0	0.0	1.0
	Liander N.V. (NW)	Geelbekstraat	1102SM	1102SN	ELK	KVB	40	100.0	85.0	58	1x35	4276	10.0	7.5	1.0
	Liander N.V. (NW)	Anna Blamansingel	1102SR	1102SR	ELK	KVB	62	100.0	100.0	98	1x35	2608	1.61	0.0	1.0
	Liander N.V. (NW)	Anna Blamansingel	1102ST	1102ST	ELK	KVB	56	100.0	100.0	96	1x35	2898	3.57	3.57	1.0
	Liander N.V. (NW)	Anna Blamansingel	1102SV	1102SV	ELK	KVB	56	100.0	100.0	98	1x35	2851	1.79	1.79	1.0
	Liander N.V. (NW)	Anna Blamansingel	1102SW	1102SW	ELK	KVB	56	100.0	100.0	98	1x35	2922	0.0	0.0	1.0
	Liander N.V. (NW)	Anna Blamansingel	1102SX	1102SX	ELK	KVB	58	100.0	98.28	95	1x35	3999	6.9	6.9	1.0
	GAS Liander	Boris Pasternakstraat	1102TA	1102TA	GAS	KVB	53	100.0	100.0	100	G4	940	0.0	100.0	
	GAS Liander	Boris Pasternakstraat	1102TB	1102TB	GAS	KVB	42	100.0	100.0	100	G4	785	0.0	100.0	
	GAS Liander	Boris Pasternakstraat	1102TC	1102TC	GAS	KVB	59	100.0	100.0	100	G4	866	0.0	98.31	
	Liander N.V. (NW)	Boris Pasternakstraat	1102TC	1102TC	ELK	KVB	61	100.0	100.0	87	1x25	2057	98.36	98.36	
	GAS Liander	Boris Pasternakstraat	1102TD	1102TD	GAS	KVB	59	100.0	96.61	100	G4	922	0.0	98.31	
	GAS Liander	Boris Pasternakstraat	1102TE	1102TE	GAS	KVB	40	100.0	100.0	100	G4	1033	0.0	95.0	
	GAS Liander	Boris Pasternakstraat	1102TG	1102TG	GAS	KVB	40	100.0	100.0	100	G4	1130	0.0	100.0	
	Liander N.V. (NW)	Boris Pasternakstraat	1102TG	1102TG	ELK	KVB	42	100.0	100.0	88	1x25	2069	97.62	97.62	
	Liander N.V. (NW)	Boeninlaan	1102TH	1102TH	ELK	KVB	59	100.0	98.31	78	1x35	2653	79.66	79.66	1.0
	GAS Liander	Boeninlaan	1102TH	1102TH	GAS	KVB	56	100.0	100.0	100	G4	1081	0.0	82.14	
	GAS Liander	Boeninlaan	1102TJ	1102TJ	GAS	KVB	46	100.0	100.0	100	G4	961	0.0	100.0	
	Liander N.V. (NW)	Boeninlaan	1102TJ	1102TJ	ELK	KVB	47	100.0	100.0	94	1x35	2543	100.0	100.0	
	GAS Liander	Boeninlaan	1102TK	1102TK	GAS	KVB	51	100.0	100.0	100	G4	879	0.0	100.0	
	Liander N.V. (NW)	Boeninlaan	1102TK	1102TK	ELK	KVB	53	100.0	100.0	92	1x25	1926	96.23	96.23	1.0
	Liander N.V. (NW)	Boeninlaan	1102TL	1102TL	ELK	KVB	60	100.0	100.0	97	1x25	2138	81.67	80.0	1.1
	GAS Liander	Boeninlaan	1102TL	1102TL	GAS	KVB	59	100.0	100.0	100	G4	867	0.0	81.36	
	GAS Liander	Boeninlaan	1102TM	1102TM	GAS	KVB	53	100.0	100.0	100	G4	834	0.0	98.11	
	GAS Liander	Boeninlaan	1102TN	1102TN	GAS	KVB	42	100.0	100.0	100	G4	892	0.0	100.0	
	Liander N.V. (NW)	Boeninlaan	1102TN	1102TN	ELK	KVB	42	100.0	100.0	98	1x35	1975	100.0	100.0	
	GAS Liander	Boeninlaan	1102TP	1102TP	GAS	KVB	47	100.0	100.0	98	G4	982	0.0	97.87	
	GAS Liander	Boeninlaan	1102TR	1102TR	GAS	KVB	59	100.0	100.0	100	G4	934	0.0	100.0	
	Liander N.V. (NW)	Boeninlaan	1102TR	1102TR	ELK	KVB	61	100.0	98.36	89	1x25	2158	98.36	98.36	
	Liander N.V. (NW)	Barbusselaan	1102TS	1102TS	ELK	KVB	62	98.39	100.0	89	1x35	2217	90.32	90.32	1.0
	Liander N.V. (NW)	Barbusselaan	1102TT	1102TT	ELK	KVB	56	98.21	100.0	93	1x35	1835	94.64	94.64	1.0
	Liander N.V. (NW)	Barbusselaan	1102TV	1102TV	ELK	KVB	45	100.0	100.0	84	1x35	2466	86.67	86.67	1.0
	GAS Liander	Barbusselaan	1102TV	1102TV	GAS	KVB	43	100.0	100.0	100	G4	1140	0.0	90.7	
	Liander N.V. (NW)	Barbusselaan	1102TW	1102TW	ELK	KVB	44	100.0	100.0	50	1x35	2606	93.18	95.45	1.0
	GAS Liander	Barbusselaan	1102TW	1102TW	GAS	KVB	43	100.0	100.0	100	G4	1094	0.0	97.67	
	GAS Liander	Barbusselaan	1102TZ	1102TZ	GAS	KVB	47	100.0	100.0	100	G4	1057	0.0	89.36	
	GAS Liander	Barbusselaan	1102VA	1102VA	GAS	KVB	51	100.0	100.0	100	G4	923	0.0	100.0	
	Liander N.V. (NW)	Barbusselaan	1102VA	1102VA	ELK	KVB	52	100.0	100.0	88	1x25	1870	96.15	98.08	1.0
	GAS Liander	Barbusselaan	1102VB	1102VB	GAS	KVB	59	100.0	100.0	100	G4	938	0.0	100.0	
	GAS Liander	Bernard Shawsingel	1102VC	1102VC	GAS	KVB	59	100.0	100.0	100	G4	955	0.0	94.92	
	Liander N.V. (NW)	Bernard Shawsingel	1102VC	1102VC	ELK	KVB	63	100.0	98.41	87	1x35	1850	92.06	92.06	1.0
	GAS Liander	Bernard Shawsingel	1102VD	1102VD	GAS	KVB	59	100.0	98.31	100	G4	989	0.0	96.61	
	GAS Liander	Bernard Shawsingel	1102VE	1102VE	GAS	KVB	42	100.0	100.0	98	G4	1121	0.0	54.76	
	Liander N.V. (NW)	Bernard Shawsingel	1102VE	1102VE	ELK	KVB	44	100.0	100.0	48	1x35	2527	56.82	54.55	1.1
	GAS Liander	Bernard Shawsingel	1102VG	1102VG	GAS	KVB	42	100.0	100.0	100	G4	1109	0.0	92.86	
	Liander N.V. (NW)	Alfred Doblinstraat	1102VH	1102VH	ELK	KVB	43	100.0	100.0	65	1x35	2466	97.67	97.67	2.0
	GAS Liander	Alfred Doblinstraat	1102VH	1102VH	GAS	KVB	41	100.0	100.0	100	G4	789	0.0	100.0	
	Liander N.V. (NW)	Alfred Doblinstraat	1102VJ	1102VJ	ELK	KVB	15	100.0	100.0	100	1x35	2549	93.33	93.33	1.0
	GAS Liander	Alfred Doblinstraat	1102VJ	1102VJ	GAS	KVB	15	100.0	100.0	93	G4	1489	0.0	93.33	
	GAS Liander	Alfred Doblinstraat	1102VK	1102VK	GAS	KVB	22	100.0	100.0	100	G4	1048	0.0	90.91	
	Liander N.V. (NW)	Alfred Doblinstraat	1102VK	1102VK	ELK	KVB	22	100.0	100.0	86	1x35	1796	90.91	90.91	1.0
	Liander N.V. (NW)	Alfred Doblinstraat	1102VL	1102VL	ELK	KVB	25	100.0	100.0	88	1x35	3764	96.0	96.0	2.0
	GAS Liander	Alfred Doblinstraat	1102VL	1102VL	GAS	KVB	25	100.0	100.0	96	G4	1341	0.0	96.0	
	GAS Liander	Alfred Doblinstraat	1102VM	1102VM	GAS	KVB	26	100.0	100.0	100	G4	1046	0.0	96.15	
	Liander N.V. (NW)	Alfred Doblinstraat	1102VM	1102VM	ELK	KVB	26	100.0	100.0	92	1x35	1991	96.15	96.15	1.0
	Liander N.V. (NW)	Alfred Doblinstraat	1102VN	1102VN	ELK	KVB	30	100.0	100.0	70	1x35	1684	70.0	70.0	1.0
	GAS Liander	Alfred Doblinstraat	1102VN	1102VN	GAS	KVB	30	100.0	100.0	100	G4	1075	0.0	70.0	
	GAS Liander	Andersensingel	1102VP	1102VP	GAS	KVB	42	100.0	100.0	100	G4	846	0.0	95.24	
	Liander N.V. (NW)	Andersensingel	1102VP	1102VP	ELK	KVB	44	100.0	100.0	86	1x35	2519	95.45	95.45	1.0
	Liander N.V. (NW)	Andersensingel	1102VR	1102VR	ELK	KVB	15	100.0	100.0	93	1x35	2839	100.0	100.0	
	GAS Liander	Andersensingel	1102VR	1102VR	GAS	KVB	15	100.0	100.0	93	G4	1613	0.0	100.0	
	GAS Liander	Andersensingel	1102VS	1102VS	GAS	KVB	22	100.0	100.0	100	G4	1094	0.0	100.0	
	Liander N.V. (NW)	Andersensingel	1102VS	1102VS	ELK	KVB	22	100.0	100.0	95	1x35	2203	100.0	100.0	
	GAS Liander	Agatha Christiesingel	1102VT	1102VT	GAS	KVB	36	100.0	100.0	100	G4	958	0.0	80.56	
	GAS Liander	Agatha Christiesingel	1102VV	1102VV	GAS	KVB	24	100.0	100.0	100	G4	1244	0.0	4.17	
	Liander N.V. (NW)	Agatha Christiesingel	1102VV	1102VV	ELK	KVB	25	96.0	100.0	88	1x25	2465	12.0	8.0	1.0
	GAS Liander	Agatha Christiesingel	1102VW	1102VW	GAS	KVB	42	100.0	100.0	98	G4	1018	0.0	92.86	
	Liander N.V. (NW)	Alexander Dumaslaan	1102VZ	1102VZ	ELK	KVB	66	98.48	98.48	76	1x35	2113	81.82	80.3	1.1
	GAS Liander	Alexander Dumaslaan	1102VZ	1102VZ	GAS	KVB	65	100.0	98.46	100	G4	1018	0.0	80.0	
	Liander N.V. (NW)	Alexander Dumaslaan	1102WB	1102WB	ELK	KVB	60	96.67	98.33	65	1x35	1826	65.0	65.0	1.0
	GAS Liander	Alexander Dumaslaan	1102WB	1102WB	GAS	KVB	58	100.0	98.28	100	G4	1103	0.0	63.79	
	Liander N.V. (NW)	Albert Camuslaan	1102WG	1102WG	ELK	KVB	42	100.0	97.62	55	1x25	3831	47.62	40.48	1.1
	GAS Liander	Albert Camuslaan	1102WG	1102WG	GAS	KVB	40	100.0	97.5	95	G4	1044	0.0	40.0	
	Liander N.V. (NW)	Albert Camuslaan	1102WH	1102WH	ELK	KVB	16	100.0	100.0	100	1x35	2302	100.0	100.0	
	GAS Liander	Albert Camuslaan	1102WH	1102WH	GAS	KVB	16	100.0	100.0	100	G4	1381	0.0	100.0	
	GAS Liander	Albert Camuslaan	1102WJ	1102WJ	GAS	KVB	35	100.0	100.0	94	G4	1446	0.0	5.71	
	Liander N.V. (NW)	Albert Camuslaan	1102WJ	1102WJ	ELK	KVB	34	100.0	100.0	91	1x25	2053	11.76	5.88	1.1
	GAS Liander	Agatha Christiesingel	1102WK	1102WL	GAS	KVB	40	100.0	100.0	95	G4	1767	0.0	90.0	
	GAS Liander	Anatole Francesingel	1102WN	1102WN	GAS	KVB	24	100.0	100.0	100	G4	1410	0.0	95.83	
	Liander N.V. (NW)	Anatole Francesingel	1102WN	1102WN	ELK	KVB	24	100.0	100.0	96	1x35	2232	95.83	95.83	1.0
	GAS Liander	Dolingadreef	1102WP	1102WP	GAS	KVB	33	100.0	100.0	100	G4	898	0.0	96.97	
	Liander N.V. (NW)	Dolingadreef	1102WP	1102WP	ELK	KVB	34	100.0	100.0	91	1x35	2326	97.06	97.06	1.0
	GAS Liander	Dolingadreef	1102WR	1102WR	GAS	KVB	24	100.0	100.0	100	G4	1000	0.0	100.0	
	Liander N.V. (NW)	Dolingadreef	1102WR	1102WR	ELK	KVB	24	100.0	100.0	96	1x35	1901	100.0	100.0	
	GAS Liander	Dolingadreef	1102WS	1102WS	GAS	KVB	24	100.0	100.0	100	G4	1027	0.0	100.0	
	GAS Liander	Dalsteindreef	1102WX	1102WX	GAS	KVB	49	100.0	100.0	100	G4	1120	0.0	100.0	
	Liander N.V. (NW)	Dalsteindreef	1102XA	1102XA	ELK	KVB	58	100.0	100.0	88	1x35	2016	98.28	98.28	1.0
	GAS Liander	Dalsteindreef	1102XA	1102XA	GAS	KVB	58	100.0	100.0	100	G4	822	0.0	100.0	
	GAS Liander	Charlotte Brontestraat	1102XB	1102XB	GAS	KVB	49	100.0	100.0	100	G4	945	0.0	97.96	
	Liander N.V. (NW)	Charlotte Brontestraat	1102XB	1102XB	ELK	KVB	49	100.0	100.0	82	1x35	1760	95.92	97.96	1.0
	Liander N.V. (NW)	Charlotte Brontestraat	1102XC	1102XC	ELK	KVB	49	100.0	100.0	94	1x35	1855	100.0	100.0	
	GAS Liander	Charlotte Brontestraat	1102XC	1102XC	GAS	KVB	49	100.0	100.0	100	G4	856	0.0	100.0	
	Liander N.V. (NW)	Charlotte Brontestraat	1102XD	1102XD	ELK	KVB	49	100.0	97.96	90	1x35	1955	95.92	95.92	1.0
	GAS Liander	Charlotte Brontestraat	1102XD	1102XD	GAS	KVB	49	100.0	97.96	100	G4	1066	0.0	95.92	
	Liander N.V. (NW)	Charlotte Brontestraat	1102XE	1102XE	ELK	KVB	35	100.0	100.0	89	1x35	2968	97.14	97.14	1.0
	GAS Liander	Charlotte Brontestraat	1102XE	1102XE	GAS	KVB	33	100.0	100.0	97	G4	1263	0.0	96.97	
	GAS Liander	Charlotte Brontestraat	1102XG	1102XG	GAS	KVB	28	100.0	100.0	100	G4	1254	0.0	100.0	
	Liander N.V. (NW)	Charlotte Brontestraat	1102XG	1102XG	ELK	KVB	28	100.0	100.0	86	1x35	2284	100.0	100.0	
	Liander N.V. (NW)	Charlotte Brontestraat	1102XH	1102XH	ELK	KVB	35	100.0	100.0	89	1x35	2069	97.14	97.14	1.0
	GAS Liander	Charlotte Brontestraat	1102XH	1102XH	GAS	KVB	35	100.0	100.0	100	G4	970	0.0	97.14	
	Liander N.V. (NW)	Dostojevskisingel	1102XJ	1102XJ	ELK	KVB	23	100.0	100.0	100	1x35	2079	100.0	100.0	
	GAS Liander	Dostojevskisingel	1102XJ	1102XJ	GAS	KVB	22	100.0	100.0	100	G4	1112	0.0	100.0	
	GAS Liander	Dostojevskisingel	1102XK	1102XK	GAS	KVB	42	100.0	100.0	100	G4	896	0.0	100.0	
	Liander N.V. (NW)	Dostojevskisingel	1102XK	1102XK	ELK	KVB	42	100.0	100.0	100	1x35	1770	100.0	100.0	
	GAS Liander	Dostojevskisingel	1102XL	1102XL	GAS	KVB	42	100.0	100.0	100	G4	910	0.0	100.0	
	Liander N.V. (NW)	Dostojevskisingel	1102XL	1102XL	ELK	KVB	42	100.0	100.0	100	1x35	1558	97.62	100.0	
	Liander N.V. (NW)	Dostojevskisingel	1102XM	1102XM	ELK	KVB	58	100.0	98.28	100	1x35	1820	100.0	100.0	
	GAS Liander	Dostojevskisingel	1102XM	1102XM	GAS	KVB	58	100.0	98.28	100	G4	763	0.0	100.0	
	GAS Liander	Dickenslaan	1102XN	1102XN	GAS	KVB	33	100.0	100.0	100	G4	907	0.0	96.97	
	Liander N.V. (NW)	Dickenslaan	1102XN	1102XN	ELK	KVB	34	100.0	100.0	94	1x35	2190	94.12	94.12	1.0
	Liander N.V. (NW)	Dickenslaan	1102XP	1102XP	ELK	KVB	24	100.0	100.0	100	1x35	2109	100.0	100.0	
	GAS Liander	Dickenslaan	1102XP	1102XP	GAS	KVB	24	100.0	100.0	100	G4	1025	0.0	100.0	
	GAS Liander	Dickenslaan	1102XR	1102XR	GAS	KVB	23	100.0	100.0	100	G4	1249	0.0	100.0	
	Liander N.V. (NW)	Dickenslaan	1102XS	1102XS	ELK	KVB	23	100.0	100.0	74	1x35	2519	78.26	73.91	1.2
	GAS Liander	Dickenslaan	1102XS	1102XS	GAS	KVB	22	100.0	100.0	91	G4	1228	0.0	72.73	
	GAS Liander	Chestertonlaan	1102XT	1102XT	GAS	KVB	33	100.0	96.97	100	G4	885	0.0	96.97	
	Liander N.V. (NW)	Chestertonlaan	1102XT	1102XT	ELK	KVB	34	100.0	97.06	88	1x35	2963	97.06	94.12	1.5
	GAS Liander	Chestertonlaan	1102XV	1102XV	GAS	KVB	24	100.0	95.83	100	G4	927	0.0	100.0	
	Liander N.V. (NW)	Chestertonlaan	1102XV	1102XV	ELK	KVB	24	100.0	95.83	100	1x35	2212	100.0	100.0	
	GAS Liander	Chestertonlaan	1102XW	1102XW	GAS	KVB	26	100.0	100.0	100	G4	1112	0.0	92.31	
	Liander N.V. (NW)	Chestertonlaan	1102XW	1102XW	ELK	KVB	27	100.0	100.0	93	1x35	2599	92.59	92.59	1.0
	Liander N.V. (NW)	Chestertonlaan	1102XX	1102XX	ELK	KVB	26	100.0	100.0	96	1x35	2866	100.0	100.0	
	GAS Liander	Chestertonlaan	1102XZ	1102XZ	GAS	KVB	33	100.0	100.0	100	G4	910	0.0	96.97	
	Liander N.V. (NW)	Chestertonlaan	1102XZ	1102XZ	ELK	KVB	34	100.0	100.0	91	1x35	2094	94.12	94.12	1.0
	GAS Liander	Chestertonlaan	1102ZA	1102ZA	GAS	KVB	24	100.0	100.0	100	G4	864	0.0	100.0	
	Liander N.V. (NW)	Chestertonlaan	1102ZA	1102ZA	ELK	KVB	24	100.0	100.0	58	1x35	1632	95.83	95.83	1.0
	GAS Liander	Chestertonlaan	1102ZB	1102ZB	GAS	KVB	26	100.0	100.0	100	G4	1180	0.0	100.0	
	Liander N.V. (NW)	Chestertonlaan	1102ZB	1102ZB	ELK	KVB	27	100.0	100.0	100	1x35	2627	100.0	100.0	
	Liander N.V. (NW)	Chestertonlaan	1102ZC	1102ZC	ELK	KVB	27	100.0	100.0	100	1x35	2435	100.0	100.0	
	GAS Liander	Chestertonlaan	1102ZC	1102ZC	GAS	KVB	26	100.0	100.0	100	G4	971	0.0	100.0	
	Liander N.V. (NW)	Daniel Defoelaan	1102ZD	1102ZD	ELK	KVB	22	100.0	100.0	95	1x35	2144	100.0	100.0	
	GAS Liander	Daniel Defoelaan	1102ZD	1102ZD	GAS	KVB	22	100.0	100.0	100	G4	837	0.0	100.0	
	GAS Liander	Daniel Defoelaan	1102ZE	1102ZE	GAS	KVB	45	100.0	100.0	100	G4	696	0.0	100.0	
	Liander N.V. (NW)	Daniel Defoelaan	1102ZE	1102ZE	ELK	KVB	46	100.0	97.83	98	1x35	1864	100.0	97.83	
	GAS Liander	Daniel Defoelaan	1102ZG	1102ZG	GAS	KVB	53	100.0	100.0	100	G4	821	0.0	100.0	
	Liander N.V. (NW)	Daniel Defoelaan	1102ZG	1102ZG	ELK	KVB	54	100.0	100.0	93	1x35	2046	100.0	100.0	
	GAS Liander	Daniel Defoelaan	1102ZH	1102ZH	GAS	KVB	22	100.0	100.0	100	G4	932	0.0	100.0	
	Liander N.V. (NW)	Daniel Defoelaan	1102ZH	1102ZH	ELK	KVB	23	100.0	100.0	96	1x35	2012	100.0	100.0	
	GAS Liander	Daniel Defoelaan	1102ZJ	1102ZJ	GAS	KVB	33	100.0	100.0	100	G4	895	0.0	42.42	
	Liander N.V. (NW)	Daniel Defoelaan	1102ZJ	1102ZJ	ELK	KVB	34	100.0	100.0	56	1x25	2506	47.06	41.18	1.1
	Liander N.V. (NW)	Daniel Defoelaan	1102ZK	1102ZK	ELK	KVB	22	100.0	100.0	91	1x35	2170	95.45	95.45	1.0
	GAS Liander	Daniel Defoelaan	1102ZK	1102ZK	GAS	KVB	22	100.0	100.0	100	G4	1105	0.0	95.45	
	GAS Liander	Daniel Defoelaan	1102ZL	1102ZL	GAS	KVB	26	100.0	100.0	100	G4	1104	0.0	100.0	
	Liander N.V. (NW)	Daniel Defoelaan	1102ZL	1102ZL	ELK	KVB	27	100.0	100.0	100	1x35	2550	96.3	100.0	
	GAS Liander	Daniel Defoelaan	1102ZM	1102ZM	GAS	KVB	26	100.0	100.0	100	G4	1087	0.0	100.0	
	Liander N.V. (NW)	Daniel Defoelaan	1102ZM	1102ZM	ELK	KVB	27	100.0	100.0	96	1x35	2377	100.0	100.0	
	Liander N.V. (NW)	Dantestraat	1102ZN	1102ZN	ELK	KVB	31	100.0	100.0	94	1x35	2097	96.77	96.77	
	GAS Liander	Dantestraat	1102ZN	1102ZN	GAS	KVB	29	100.0	100.0	100	G4	934	0.0	100.0	
	GAS Liander	Dantestraat	1102ZP	1102ZP	GAS	KVB	38	100.0	100.0	100	G4	704	0.0	100.0	
	Liander N.V. (NW)	Dantestraat	1102ZR	1102ZR	ELK	KVB	36	100.0	100.0	92	1x35	1836	97.22	100.0	
	GAS Liander	Dantestraat	1102ZR	1102ZR	GAS	KVB	35	100.0	100.0	97	G4	775	0.0	100.0	
	GAS Liander	Dantestraat	1102ZS	1102ZS	GAS	KVB	37	100.0	100.0	100	G4	912	0.0	100.0	
	Liander N.V. (NW)	Dickenslaan	1102ZT	1102ZT	ELK	KVB	32	100.0	100.0	91	1x25	1562	9.38	3.13	1.1
	GAS Liander	Dickenslaan	1102ZT	1102ZT	GAS	KVB	32	100.0	100.0	100	G4	904	0.0	3.13	
	GAS Liander	Dickenslaan	1102ZV	1102ZV	GAS	KVB	25	100.0	100.0	100	G4	804	0.0	0.0	
	GAS Liander	Dickenslaan	1102ZW	1102ZW	GAS	KVB	31	100.0	100.0	100	G4	969	0.0	96.77	
	Liander N.V. (NW)	Dickenslaan	1102ZW	1102ZW	ELK	KVB	32	100.0	100.0	94	1x35	2462	93.75	93.75	1.0
	GAS Liander	Dickenslaan	1102ZX	1102ZX	GAS	KVB	32	100.0	100.0	100	G4	939	0.0	93.75	
	Liander N.V. (NW)	Dickenslaan	1102ZX	1102ZX	ELK	KVB	32	100.0	100.0	94	1x35	2013	93.75	93.75	1.0
Liander N.V.	GAS Liander	EGoli	1103AC	1103AE	GAS	KVB	227	100.0	3.52	41	OBK	1499	0.0	0.0	
	Liander N.V. (NW)	Elim	1103AG	1103AH	ELK	KVB	17	100.0	100.0	100	1x35	4060	100.0	100.0	
	Liander N.V. (NW)	Edenville	1103AJ	1103AJ	ELK	KVB	19	100.0	100.0	95	1x35	4368	94.74	94.74	1.0
	Liander N.V. (NW)	Engcobo	1103AR	1103AR	ELK	KVB	22	100.0	100.0	100	1x35	3424	95.45	95.45	1.0
	Liander N.V. (NW)	EKapa	1103AX	1103AX	ELK	KVB	11	100.0	100.0	100	1x35	3743	100.0	100.0	
	Liander N.V. (NW)	Ekangala	1103AZ	1103BA	ELK	KVB	33	90.91	93.94	70	3x25	4339	96.97	93.94	
	Liander N.V. (NW)	Eerstegeluk	1103BB	1103BB	ELK	KVB	36	100.0	100.0	100	3x25	4515	100.0	100.0	
	Liander N.V. (NW)	Eversdal	1103BC	1103BC	ELK	KVB	12	100.0	100.0	100	3x25	4378	100.0	100.0	
	Liander N.V. (NW)	Eksteenfontein	1103BD	1103BD	ELK	KVB	12	100.0	100.0	100	3x25	4559	100.0	100.0	
	Liander N.V. (NW)	Edenburg	1103BJ	1103BJ	ELK	KVB	39	100.0	100.0	97	3x25	4606	100.0	100.0	
	Liander N.V. (NW)	Gulden Kruis	1103BK	1103BK	ELK	KVB	28	89.29	100.0	79	1x35	2772	96.43	89.29	1.7
	Liander N.V. (NW)	Elberveld	1103BL	1103BL	ELK	KVB	12	100.0	100.0	100	3x25	4654	100.0	100.0	
	Liander N.V. (NW)	Enkeldoorn	1103BM	1103BM	ELK	KVB	12	100.0	100.0	100	3x25	4654	100.0	100.0	
	Liander N.V. (NW)	Gooioord	1103CB	1103CB	ELK	KVB	16	100.0	100.0	94	1x25	1773	0.0	0.0	1.0
	Liander N.V. (NW)	Gooioord	1103CC	1103CC	ELK	KVB	19	100.0	100.0	79	1x25	2108	15.79	10.53	1.1
	Liander N.V. (NW)	Gooioord	1103CD	1103CD	ELK	KVB	18	100.0	100.0	83	1x25	2052	27.78	22.22	1.1
